Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
1999-01-29,79.1393814086914,5.7736663818359375,,5.339822292327881,11.377998352050781,15.024720191955566,14.051703453063965,14.045252799987793,,5.728512287139893,18.197851181030273,10.095861434936523
1999-02-01,78.67445373535156,5.820676326751709,,5.2862701416015625,11.184137344360352,15.04404067993164,14.063313484191895,13.987929344177246,,5.716367244720459,18.302196502685547,10.118837356567383
1999-02-02,78.19014739990234,5.824951648712158,,5.293920993804932,11.064837455749512,14.928095817565918,13.82525634765625,14.102584838867188,,5.64047384262085,18.03089714050293,9.99249267578125
1999-02-03,78.98441314697266,5.829225540161133,,5.416321277618408,11.146854400634766,15.073028564453125,13.923957824707031,14.053447723388672,,5.670831203460693,18.375232696533203,10.153294563293457
1999-02-04,77.80268096923828,6.000165939331055,,5.446924209594727,10.885892868041992,15.092355728149414,13.44782829284668,13.987929344177246,,5.585830211639404,18.23958396911621,10.095861434936523
1999-02-05,76.91153717041016,6.081367015838623,,5.599923133850098,10.79641342163086,15.04404067993164,13.122663497924805,13.774991035461426,,5.588866233825684,18.03089714050293,9.843177795410156
1999-02-08,77.06647491455078,6.051453590393066,,5.676428318023682,10.766594886779785,15.092355728149414,13.34331226348877,13.750428199768066,,5.588866233825684,18.020465850830078,10.003984451293945
1999-02-09,75.34229278564453,5.936066150665283,,5.569326877593994,10.617473602294922,14.889445304870605,12.820724487304688,13.504748344421387,,5.613152503967285,17.696985244750977,9.693868637084961
1999-02-10,75.82659912109375,5.948887348175049,,5.584627628326416,10.706949234008789,14.947429656982422,12.91363525390625,13.603013038635254,,5.5736846923828125,17.73873519897461,9.693868637084961
1999-02-11,77.57019805908203,5.889050006866455,,5.538726329803467,11.139396667480469,15.1503324508667,13.459436416625977,13.83232593536377,,5.597971439361572,18.218727111816406,10.009725570678711
1999-02-12,76.64029693603516,5.859139919281006,,5.423975944519043,10.975363731384277,15.063368797302246,12.925240516662598,13.717668533325195,,5.506900787353516,17.947418212890625,9.831697463989258
1999-02-16,76.1753158569336,5.803582191467285,,5.385721206665039,11.139396667480469,15.140667915344238,12.867180824279785,13.881465911865234,,5.607080459594727,18.114376068115234,9.958038330078125
1999-02-17,76.09783172607422,5.743751049041748,,5.332173824310303,11.184137344360352,15.140667915344238,12.57685375213623,13.742233276367188,,5.5676140785217285,17.926555633544922,9.923578262329102
1999-02-18,76.69840240478516,5.786489963531494,,5.347468852996826,11.295974731445312,15.140667915344238,12.646528244018555,13.889650344848633,,5.667797088623047,18.15611457824707,9.935064315795898
1999-02-19,77.02771759033203,5.833499431610107,,5.316869735717773,11.33325481414795,15.237296104431152,12.762664794921875,13.83232593536377,,5.607080459594727,18.208282470703125,9.986751556396484
1999-02-22,79.08129119873047,5.931792259216309,,5.370420455932617,11.661323547363281,15.469186782836914,13.21556568145752,14.127154350280762,,5.789226531982422,18.594362258911133,10.239434242248535
1999-02-23,79.04257202148438,5.880505084991455,,5.324520587921143,11.810444831848145,15.459512710571289,13.38976001739502,14.102584838867188,,5.607080459594727,18.563058853149414,10.187752723693848
1999-02-24,77.64765930175781,5.863411903381348,,5.301571846008301,11.422730445861816,15.420862197875977,13.018144607543945,14.020679473876953,,5.658688545227051,18.34393310546875,10.061406135559082
1999-02-25,76.91153717041016,5.863411903381348,,5.328343868255615,11.34817123413086,15.11168098449707,13.05298137664795,13.85689640045166,,5.537258625030518,18.16654396057129,9.946548461914062
1999-02-26,76.60150146484375,5.863411903381348,,5.293920993804932,11.556933403015137,15.159991264343262,12.658143043518066,13.897846221923828,,5.570651531219482,18.218727111816406,10.032697677612305
1999-03-01,76.81463623046875,5.795034885406494,,5.2403669357299805,11.60167407989502,15.1503324508667,12.60008430480957,13.83232593536377,,5.488681793212891,18.187423706054688,10.038435935974121
1999-03-02,76.1365737915039,5.743751049041748,,5.186817169189453,11.631494522094727,15.024720191955566,12.263304710388184,13.791378021240234,,5.406717777252197,18.176979064941406,10.061406135559082
1999-03-03,76.54339599609375,5.705289840698242,,5.301571846008301,11.519659042358398,14.93775463104248,12.472335815429688,13.791378021240234,,5.409753799438477,18.06220245361328,10.009725570678711
1999-03-04,77.5120620727539,5.722384929656982,,5.492824554443359,11.780620574951172,15.227629661560059,12.60008430480957,13.979735374450684,,5.494755268096924,18.38567352294922,10.222206115722656
1999-03-05,79.07158660888672,5.914695739746094,,5.596103191375732,12.07886791229248,15.56580924987793,12.890401840209961,14.192672729492188,,5.588866233825684,18.803054809570312,10.532320022583008
1999-03-08,79.58500671386719,5.95316219329834,,5.676428318023682,11.996848106384277,15.652762413024902,13.262019157409668,14.258188247680664,,5.525113105773926,18.823915481567383,10.578262329101562
1999-03-09,79.3912582397461,5.9018754959106445,,5.615225791931152,12.093777656555176,15.730057716369629,13.122663497924805,14.274567604064941,,5.50993537902832,18.67783546447754,10.606974601745605
1999-03-10,80.08870697021484,5.983072757720947,,5.936535835266113,12.317461013793945,15.701077461242676,13.122663497924805,14.118963241577148,,5.491721153259277,18.844797134399414,10.578262329101562
1999-03-11,80.97989654541016,6.047181129455566,,6.020684719085693,12.377103805541992,15.720396041870117,13.099430084228516,14.258188247680664,,5.534219264984131,18.970001220703125,10.693117141723633
1999-03-12,80.20492553710938,6.021536827087402,,5.997735023498535,12.399474143981934,15.768706321716309,12.98330307006836,14.38103199005127,,5.594935417175293,18.86566925048828,10.739056587219238
1999-03-15,81.34794616699219,6.034358024597168,,5.951837062835693,12.436758995056152,15.730057716369629,13.192339897155762,14.503872871398926,,5.610116481781006,18.92826271057129,10.762029647827148
1999-03-16,81.03800201416016,6.008716106414795,,5.921236515045166,12.257810592651367,15.623774528503418,13.418791770935059,14.5693941116333,,5.588866233825684,18.88652992248535,10.704602241516113
1999-03-17,80.68927764892578,5.99161958694458,,6.074240684509277,12.153423309326172,15.594785690307617,13.331696510314941,14.323698043823242,,5.537258625030518,18.782176971435547,10.658658027648926
1999-03-18,81.98726654052734,6.119828224182129,,6.150738716125488,12.436758995056152,15.633434295654297,13.517504692077637,14.5693941116333,,5.6192240715026855,19.043048858642578,10.842423439025879
1999-03-19,80.59368133544922,6.127547740936279,,6.088396072387695,12.20063304901123,15.73057746887207,13.192339897155762,14.504876136779785,,5.515620708465576,18.959575653076172,10.693235397338867
1999-03-22,80.7490234375,6.144701957702637,,6.126783847808838,12.230541229248047,15.614197731018066,13.192339897155762,14.496675491333008,,5.5339555740356445,18.90739631652832,10.57824993133545
1999-03-23,78.41861724853516,5.990334987640381,,6.019296646118164,11.811891555786133,15.245661735534668,12.80910873413086,14.086463928222656,,5.359776973724365,18.38567352294922,10.256307601928711
1999-03-24,78.8652572631836,5.994622707366943,,5.988585948944092,11.781991958618164,15.206877708435059,13.058794975280762,14.078269958496094,,5.433119297027588,18.46914291381836,10.17581558227539
1999-03-25,80.47715759277344,6.016059875488281,,6.003942966461182,12.051116943359375,15.371737480163574,13.366531372070312,14.184917449951172,,5.414780139923096,18.782176971435547,10.486266136169434
1999-03-26,79.89453125,5.9688944816589355,,6.080715656280518,11.946459770202637,15.410533905029297,13.296854972839355,14.135689735412598,,5.344499111175537,18.636104583740234,10.417272567749023
1999-03-29,81.50643157958984,6.067518711090088,,6.249626159667969,12.215585708618164,15.662684440612793,13.796211242675781,14.316181182861328,,5.316999435424805,18.86566925048828,10.670234680175781
1999-03-30,81.07917022705078,6.054651737213135,,6.134460926055908,12.073553085327148,15.652993202209473,13.772994995117188,14.193122863769531,,5.231438636779785,18.803054809570312,10.681732177734375
1999-03-31,79.77801513671875,5.9688944816589355,,6.042328357696533,11.93150520324707,15.478418350219727,13.598790168762207,13.881362915039062,,5.21921443939209,18.69870376586914,10.520763397216797
1999-04-01,80.38007354736328,6.037499904632568,,6.0346527099609375,11.961413383483887,15.64330005645752,13.813631057739258,13.905975341796875,,5.329219818115234,18.69870376586914,10.50926399230957
1999-04-05,82.28326416015625,6.110396385192871,,6.180530071258545,12.20063304901123,15.982734680175781,14.28976058959961,13.979808807373047,,5.372000694274902,19.11609649658203,10.64724063873291
1999-04-06,82.08903503417969,6.003194808959961,,6.1191086769104,12.110932350158691,15.895442962646484,14.411701202392578,13.823932647705078,,5.344499111175537,19.136960983276367,10.704730033874512
1999-04-07,82.74934387207031,6.067518711090088,,6.057685852050781,12.439863204956055,15.92454719543457,14.376869201660156,13.807525634765625,,5.414780139923096,19.502168655395508,10.796713829040527
1999-04-08,83.79798126220703,6.1532793045043945,,6.1191086769104,12.664141654968262,16.011825561523438,14.516223907470703,14.127487182617188,,5.5584025382995605,19.70042610168457,11.03817367553711
1999-04-09,83.81743621826172,6.123262882232666,,6.234269618988037,12.63424301147461,16.021522521972656,14.492992401123047,14.16030502319336,,5.5186767578125,19.76302719116211,11.141654968261719
1999-04-12,84.71077728271484,6.303356170654297,,6.280336856842041,12.858514785766602,16.409454345703125,14.272342681884766,14.39821720123291,,5.598127841949463,20.263891220092773,11.23364543914795
1999-04-13,84.16699981689453,6.380540370941162,,6.272661209106445,12.843560218811035,16.53553581237793,14.051703453063965,14.447444915771484,,5.506454944610596,20.055206298828125,11.176152229309082
1999-04-14,82.74934387207031,6.689274311065674,,6.195884704589844,12.67910099029541,16.894365310668945,13.703312873840332,14.012635231018066,,5.427004337310791,19.86737823486328,10.923192024230957
1999-04-15,82.43856048583984,6.946553707122803,,6.464601039886475,12.55948257446289,17.33079719543457,13.819437980651855,13.668054580688477,,5.482003211975098,19.366525650024414,10.900198936462402
1999-04-16,81.73946380615234,7.023736953735352,,6.668063163757324,12.499674797058105,17.427766799926758,13.44782829284668,13.725481986999512,,5.5431227684021,19.17869758605957,10.934687614440918
1999-04-19,80.47715759277344,7.096637725830078,,6.748674392700195,12.499674797058105,17.573244094848633,12.797497749328613,13.151202201843262,,5.598127841949463,18.656965255737305,10.693235397338867
1999-04-20,81.48699188232422,7.010878562927246,,6.64118766784668,12.664141654968262,17.456859588623047,13.122663497924805,13.397320747375488,,5.659241199493408,19.011743545532227,10.83121109008789
1999-04-21,83.81743621826172,7.040887832641602,,6.541380405426025,12.858514785766602,17.515056610107422,13.471052169799805,13.823932647705078,,5.760080814361572,19.450002670288086,11.015178680419922
1999-04-22,84.61366271972656,6.9294023513793945,,6.656545162200928,12.993083000183105,17.524761199951172,14.092344284057617,13.996220588684082,,5.741745948791504,19.846511840820312,11.043925285339355
1999-04-23,84.39998626708984,7.032312870025635,,6.572091579437256,12.948229789733887,17.66051483154297,14.12137508392334,13.971609115600586,,5.738689422607422,20.29519271850586,11.16464900970459
1999-04-26,84.88554382324219,6.9637064933776855,,6.426215648651123,12.753856658935547,17.641138076782227,14.481377601623535,13.873161315917969,,5.708131790161133,20.263891220092773,11.09566879272461
1999-04-27,85.29334259033203,7.100921630859375,,6.629673957824707,12.978130340576172,17.72842788696289,14.12137508392334,13.889564514160156,,5.741745948791504,20.284759521484375,11.124410629272461
1999-04-28,84.12812042236328,7.478270530700684,,6.84848690032959,12.903376579284668,17.95147705078125,13.935569763183594,13.684462547302246,,5.717301845550537,19.742164611816406,11.084166526794434
1999-04-29,83.4872817993164,7.5340094566345215,,7.055781364440918,12.948229789733887,18.019367218017578,13.790403366088867,13.577816009521484,,5.799806118011475,19.512605667114258,10.83121109008789
1999-04-30,82.8076171875,7.443964004516602,,6.936781883239746,12.768803596496582,17.806001663208008,13.680083274841309,13.397320747375488,,5.723414421081543,19.366525650024414,10.796713829040527
1999-05-03,84.32234191894531,7.615482807159424,,7.109528064727783,12.918322563171387,18.1551456451416,13.796211242675781,13.70907974243164,,5.808973789215088,19.742164611816406,11.061171531677246
1999-05-04,83.1183090209961,7.568315505981445,,7.1172051429748535,12.514619827270508,18.232728958129883,13.587180137634277,13.594221115112305,,5.760080814361572,19.366525650024414,10.934687614440918
1999-05-05,83.77859497070312,7.65836238861084,,7.013556480407715,12.589387893676758,18.232728958129883,13.865887641906738,13.725481986999512,,5.805914878845215,19.53348159790039,10.842703819274902
1999-05-06,83.26394653320312,7.722679138183594,,6.994358062744141,12.3800630569458,18.271516799926758,13.517504692077637,13.544998168945312,,5.6836838722229,19.616943359375,10.601242065429688
1999-05-07,83.89512634277344,7.739833831787109,,7.036588191986084,12.619287490844727,18.62066650390625,13.749765396118164,13.659855842590332,,5.753969192504883,19.554336547851562,10.842703819274902
1999-05-10,83.47760009765625,7.696958065032959,,6.955974578857422,12.574433326721191,18.368507385253906,13.865887641906738,13.446541786193848,,5.738689422607422,19.512605667114258,10.83121109008789
1999-05-11,84.32234191894531,7.684093475341797,,6.979005813598633,12.723953247070312,18.67885398864746,14.07492733001709,13.503973960876465,,5.760080814361572,19.825634002685547,11.049673080444336
1999-05-12,84.98265075683594,7.4911346435546875,,6.84848690032959,12.903376579284668,18.49458885192871,14.353631973266602,13.700870513916016,,5.775359630584717,20.013460159301758,11.118658065795898
1999-05-13,85.3515853881836,7.461115837097168,,6.883034706115723,13.022987365722656,18.310312271118164,14.312987327575684,13.766505241394043,,5.851751804351807,19.888254165649414,11.061171531677246
1999-05-14,83.13771057128906,7.439676284790039,,6.8331298828125,12.619287490844727,18.077556610107422,13.935569763183594,13.520389556884766,,5.741745948791504,19.53348159790039,10.842703819274902
1999-05-17,83.39018249511719,7.431100845336914,,6.806260585784912,12.3800630569458,18.038761138916016,14.132997512817383,13.610620498657227,,5.860921382904053,19.408262252807617,10.624241828918457
1999-05-18,83.23481750488281,7.251002788543701,,6.64886474609375,12.409958839416504,17.806001663208008,14.260733604431152,13.430137634277344,,5.732578754425049,19.199573516845703,10.693235397338867
1999-05-19,83.83683776855469,7.323903560638428,,6.741002559661865,12.499674797058105,18.077556610107422,14.307188034057617,13.618837356567383,,5.851751804351807,19.42913055419922,10.566751480102539
1999-05-20,83.33190155029297,7.238139629364014,,6.817778587341309,12.335206031799316,18.126052856445312,14.12137508392334,13.651649475097656,,5.839527606964111,19.689990997314453,10.658735275268555
1999-05-21,82.86582946777344,7.233852386474609,,6.925261974334717,12.305306434631348,17.91268539428711,13.958794593811035,13.610620498657227,,5.784526824951172,19.470869064331055,10.589746475219727
1999-05-24,81.48699188232422,7.203838348388672,,6.760193347930908,12.03617000579834,17.75751304626465,13.656858444213867,13.257855415344238,,5.842586994171143,19.011743545532227,10.359784126281738
1999-05-25,80.16641998291016,7.135227203369141,,6.733320713043213,11.722186088562012,17.699321746826172,13.37233829498291,13.126579284667969,,5.848698139190674,18.823915481567383,10.256307601928711
1999-05-26,81.05975341796875,7.066620826721191,,6.925261974334717,12.103453636169434,17.573244094848633,13.65104866027832,13.126579284667969,,5.879251956939697,18.844797134399414,10.371283531188965
1999-05-27,79.89453125,6.903672695159912,,6.717966556549072,11.811891555786133,17.282306671142578,13.55234146118164,13.060955047607422,,5.778414726257324,18.636104583740234,10.164316177368164
1999-05-28,80.91411590576172,6.766458511352539,,6.787064075469971,11.998786926269531,17.456859588623047,13.726537704467773,13.257855415344238,,5.790638446807861,18.771751403808594,10.3080472946167
1999-06-01,80.63249969482422,7.058045387268066,,6.748674392700195,11.82684326171875,17.4665584564209,13.418791770935059,13.307080268859863,,5.7875823974609375,18.823915481567383,10.371283531188965
1999-06-02,80.71015930175781,7.049468040466309,,6.8254523277282715,11.752083778381348,17.699321746826172,13.563952445983887,13.101984024047852,,5.7875823974609375,18.76131248474121,10.348285675048828
1999-06-03,81.1568603515625,7.07090950012207,,6.84848690032959,11.744610786437988,17.88359260559082,13.471052169799805,13.225038528442383,,5.732578754425049,18.90739631652832,10.589746475219727
1999-06-04,82.7881851196289,7.203838348388672,,6.955974578857422,11.961413383483887,18.067852020263672,13.871700286865234,13.684462547302246,,5.818140983581543,19.366525650024414,10.670234680175781
1999-06-07,83.00179290771484,7.225273609161377,,7.036588191986084,12.185686111450195,18.242429733276367,14.12137508392334,13.569610595703125,,5.867030620574951,19.199573516845703,10.698982238769531
1999-06-08,82.18614196777344,7.135227203369141,,6.925261974334717,11.968887329101562,18.077556610107422,13.796211242675781,13.38090991973877,,5.867030620574951,19.043048858642578,10.538007736206055
1999-06-09,82.10845184326172,7.066620826721191,,6.940619945526123,11.938977241516113,18.096960067749023,14.005245208740234,13.307080268859863,,5.912868499755859,19.053478240966797,10.434523582458496
1999-06-10,81.35108184814453,7.186681747436523,,6.979005813598633,11.714705467224121,17.88359260559082,13.796211242675781,13.060955047607422,,5.863976001739502,18.896968841552734,10.285048484802246
1999-06-11,80.67133331298828,7.1223649978637695,,7.032750606536865,11.73713493347168,17.8544921875,13.610404968261719,12.92968463897705,,5.824252605438232,18.67783546447754,10.233309745788574
1999-06-14,80.7490234375,7.293881416320801,,7.094171047210693,11.67733097076416,18.067852020263672,13.546533584594727,12.970708847045898,,5.986204624176025,18.782176971435547,10.244803428649902
1999-06-15,81.29283142089844,7.358203411102295,,7.182466983795166,11.73713493347168,18.126052856445312,13.668471336364746,13.003521919250488,,5.992317199707031,18.990863800048828,10.17581558227539
1999-06-16,82.846435546875,7.388221263885498,,7.109528064727783,12.043646812438965,18.37820816040039,14.231696128845215,13.101984024047852,,6.050376892089844,19.366525650024414,10.451772689819336
1999-06-17,83.62322235107422,7.413948059082031,,7.1172051429748535,12.275400161743164,18.523677825927734,14.388477325439453,13.208630561828613,,5.998431205749512,19.460430145263672,10.400030136108398
1999-06-18,83.7198486328125,7.432769298553467,,7.13010835647583,12.294466972351074,18.6638240814209,14.516223907470703,13.203682899475098,,6.0198516845703125,19.366525650024414,10.477355003356934
1999-06-21,83.91460418701172,7.2521138191223145,,6.964200496673584,12.369441032409668,18.41134262084961,14.882028579711914,13.055423736572266,,5.9737372398376465,19.272600173950195,10.661575317382812
1999-06-22,83.33025360107422,7.157482624053955,,6.89089298248291,12.234492301940918,18.323951721191406,14.568473815917969,13.129556655883789,,5.952215194702148,19.241304397583008,10.592488288879395
1999-06-23,82.92121124267578,7.191890716552734,,6.944908142089844,12.114553451538086,18.382213592529297,14.678796768188477,12.98952579498291,,5.933767795562744,19.283050537109375,10.442813873291016
1999-06-24,82.29786682128906,7.028441429138184,,6.829161167144775,11.919636726379395,18.1879940032959,14.376869201660156,12.948343276977539,,5.869201183319092,18.92826271057129,10.41978931427002
1999-06-25,82.09336853027344,7.071455478668213,,6.775148391723633,11.949623107910156,18.08118438720703,14.394287109375,12.940106391906738,,5.838456630706787,18.949134826660156,10.385248184204102
1999-06-28,83.09651184082031,7.204802513122559,,6.732705116271973,12.2269926071167,18.110307693481445,14.632346153259277,12.948343276977539,,5.899946689605713,19.15782928466797,10.5867338180542
1999-06-29,83.87566375732422,7.1617865562438965,,6.825300693511963,12.264482498168945,18.207420349121094,14.818151473999023,13.17897891998291,,5.903019428253174,19.345653533935547,10.765193939208984
1999-06-30,85.39501953125,7.157482624053955,,6.9256181716918945,12.519369125366211,18.527868270874023,15.0446138381958,13.491972923278809,,6.029076099395752,19.59607696533203,10.972437858581543
1999-07-01,86.03780364990234,7.2263078689575195,,6.979633808135986,12.654308319091797,18.537578582763672,15.212998390197754,13.590819358825684,,6.007554054260254,19.658689498901367,11.030008316040039
1999-07-02,86.89485931396484,7.3725504875183105,,7.0027852058410645,12.654308319091797,18.624980926513672,15.410416603088379,13.640237808227539,,6.010628700256348,19.658689498901367,11.08757209777832
1999-07-06,86.8753662109375,7.338141918182373,,7.1339616775512695,12.759262084960938,18.644407272338867,15.323323249816895,13.631997108459473,,5.99218225479126,19.616943359375,11.179682731628418
1999-07-07,86.99226379394531,7.295131206512451,,7.114675521850586,12.714288711547852,18.50844955444336,15.503324508666992,13.574341773986816,,6.047523021697998,19.742164611816406,11.076061248779297
1999-07-08,87.0604476928711,7.2435102462768555,,7.1609721183776855,12.669303894042969,18.576425552368164,15.712360382080078,13.467269897460938,,5.998330116271973,19.70042610168457,10.9839506149292
1999-07-09,87.57660675048828,7.359649181365967,,7.157116413116455,12.68429183959961,18.59584617614746,15.880741119384766,13.533161163330078,,5.998330116271973,19.783906936645508,10.9839506149292
1999-07-12,87.18706512451172,7.312331676483154,,7.2304229736328125,12.57933521270752,18.430763244628906,15.903960227966309,13.50844669342041,,5.9737372398376465,19.825634002685547,10.914871215820312
1999-07-13,86.8753662109375,7.308029651641846,,7.1609721183776855,12.4443998336792,18.362794876098633,15.834287643432617,13.55786418914795,,5.946065425872803,19.783906936645508,10.834274291992188
1999-07-14,87.36238861083984,7.269321918487549,,7.172549724578857,12.474383354187012,18.45989418029785,16.031707763671875,13.516682624816895,,5.982959747314453,19.825634002685547,10.857301712036133
1999-07-15,87.91755676269531,7.157482624053955,,7.238134860992432,12.586835861206055,18.586139678955078,16.147842407226562,13.664949417114258,,6.075191974639893,19.919546127319336,11.001225471496582
1999-07-16,88.3947525024414,7.222005367279053,,7.191839694976807,12.654308319091797,18.615272521972656,16.293001174926758,13.640237808227539,,6.145907402038574,19.929983139038086,11.06454849243164
1999-07-19,87.81041717529297,7.15317964553833,,7.16483211517334,12.564352989196777,18.63469123840332,16.0955867767334,13.52492618560791,,6.087491989135742,19.846511840820312,11.041521072387695
1999-07-20,86.00857543945312,7.1402788162231445,,6.975774765014648,12.406922340393066,18.615272521972656,15.427840232849121,13.409605026245117,,6.1151628494262695,19.76302719116211,10.753684043884277
1999-07-21,85.91119384765625,7.123069763183594,,7.052943229675293,12.264482498168945,18.59584617614746,15.561387062072754,13.467269897460938,,6.152060508728027,19.72129249572754,10.65006160736084
1999-07-22,84.7813949584961,7.157482624053955,,6.948770999908447,12.279472351074219,18.527868270874023,15.079446792602539,13.319005012512207,,6.142831325531006,19.408262252807617,10.511894226074219
1999-07-23,84.6158676147461,7.157482624053955,,6.9834885597229,12.14454174041748,18.430763244628906,15.120099067687988,13.2201566696167,,6.102861404418945,19.241304397583008,10.431293487548828
1999-07-26,83.99256896972656,7.067152500152588,,6.852312088012695,12.189516067504883,18.294815063476562,14.777511596679688,13.34371280670166,,6.112085819244385,19.262178421020508,10.488865852355957
1999-07-27,84.69376373291016,7.1660871505737305,,6.852312088012695,12.354436874389648,18.537578582763672,15.143322944641113,13.384902954101562,,6.1489787101745605,19.616943359375,10.546436309814453
1999-07-28,84.96649169921875,7.204802513122559,,6.952626705169678,12.204509735107422,18.430763244628906,15.282674789428711,13.26133918762207,,6.136684417724609,19.470869064331055,10.511894226074219
1999-07-29,83.77824401855469,7.071455478668213,,6.910185813903809,12.024593353271484,18.06175994873047,15.027186393737793,13.0636625289917,,6.035226821899414,19.136960983276367,10.350706100463867
1999-07-30,82.74592590332031,7.075761795043945,,7.056799411773682,11.754711151123047,17.848129272460938,14.870415687561035,12.98952579498291,,6.047523021697998,19.011743545532227,10.1549711227417
1999-08-02,82.94066619873047,7.097263813018799,,6.902468681335449,11.694737434387207,17.896677017211914,14.841384887695312,12.98952579498291,,6.13975715637207,18.88652992248535,10.080132484436035
1999-08-03,82.55110931396484,7.092963695526123,,6.991209030151367,11.544805526733398,17.90639305114746,14.783316612243652,13.088366508483887,,6.099786758422852,18.803054809570312,9.953483581542969
1999-08-04,81.42134857177734,7.265019416809082,,7.087666988372803,11.394869804382324,17.770442962646484,14.603310585021973,12.849502563476562,,6.007554054260254,18.53175163269043,9.751996994018555
1999-08-05,82.16152954101562,7.316630840301514,,7.211130142211914,11.439858436584473,17.86754608154297,14.719447135925293,12.882453918457031,,6.062892913818359,18.47957992553711,9.665647506713867
1999-08-06,81.26549530029297,7.209097385406494,,7.199554920196533,11.139988899230957,17.70247459411621,14.725255012512207,12.668290138244629,,6.038296222686768,18.281330108642578,9.59080982208252
1999-08-09,81.09020233154297,7.1402788162231445,,7.373176574707031,11.169976234436035,17.644203186035156,14.556864738464355,12.635335922241211,,6.062892913818359,18.302196502685547,9.46416187286377
1999-08-10,80.1941909790039,7.114469528198242,,7.330737590789795,10.975059509277344,17.479124069213867,14.312987327575684,12.594161033630371,,5.952215194702148,17.936994552612305,9.46416187286377
1999-08-11,81.1681137084961,7.295131206512451,,7.3770365715026855,11.184967994689941,17.789859771728516,14.771705627441406,12.462367057800293,,5.921467304229736,18.114376068115234,9.671401023864746
1999-08-12,81.11941528320312,7.359649181365967,,7.392471790313721,11.237443923950195,17.72188949584961,14.585896492004395,12.693000793457031,,5.890718936920166,18.114376068115234,9.786543846130371
1999-08-13,82.99913787841797,7.355345249176025,,7.369321346282959,11.604778289794922,18.032621383666992,15.050418853759766,12.783610343933105,,5.967588424682617,18.427410125732422,9.982274055480957
