date,n,var_index,vol_index,own_term,cross_term_base,rho_implied,rho_weighted_actual,rho_simple_actual,own_share,cross_share,avg_constituent_vol,dispersion_ratio,h_ratio,comovement_C,absorption,residual,n_names
1999-04-06,17,0.07209600050359748,0.2685069840871881,0.009949472827338749,0.15266581286688174,0.4070756019911801,0.40707560199118,0.4082576259391536,0.1380031174800367,0.8619968825199634,0.40325585636692307,0.3341523009578484,0.06118411799274269,0.44335315831972766,0.473574481274107,0.0,17
1999-04-07,17,0.07426962264772438,0.2725245358636987,0.010193381452585647,0.1561645822665508,0.4103122504805198,0.41031225048051995,0.4095593205821284,0.13724832696316347,0.8627516730368364,0.40787003287706297,0.33183486430384324,0.06127378109649875,0.44644464855986343,0.47673193077546755,0.0,17
1999-04-08,17,0.0721297210195304,0.2685697693701404,0.010001593394230058,0.1538976125207442,0.40369780016519724,0.40369780016519724,0.4049543808109761,0.1386611961457878,0.8613388038542122,0.4048446688731053,0.33661033472983426,0.06102283008874716,0.4400858479872625,0.47314926167318383,0.0,17
1999-04-09,17,0.07208005800418844,0.2684772951372023,0.009861779350588065,0.151586827306421,0.4104464732138694,0.4104464732138694,0.4126155917132178,0.1368170285048191,0.8631829714951809,0.4018066782135522,0.33182470652090057,0.06108308739721123,0.4464582228158807,0.48068287574863566,0.0,17
1999-04-12,17,0.07268081739798084,0.26959380074100525,0.009840390243746115,0.15119753315121673,0.4156180715685773,0.4156180715685771,0.4166682472887544,0.135391848854186,0.864608151145814,0.40129530696852517,0.3281909953605554,0.06110604282701472,0.4513273387146412,0.4830740105718169,0.0,17
1999-04-13,17,0.07190016878636371,0.2681420682891137,0.009979742338821629,0.15247903270781565,0.40609141695039236,0.4060914169503923,0.4089408257008986,0.13879998485781503,0.8612000151421849,0.40306175091000296,0.33473700324150735,0.061429383152475016,0.44257485485609027,0.47649538079596343,0.0,17
1999-04-14,17,0.06892216662746742,0.26253031563510415,0.00991481641358483,0.15067157503858486,0.3916289465930893,0.3916289465930894,0.39497390391316933,0.14385526309954244,0.8561447369004576,0.4007323189514039,0.34487361458125676,0.061741323931162224,0.4291905808718277,0.4664465280484315,0.0,17
1999-04-15,17,0.06839292120770842,0.2615204030428762,0.00999421005687759,0.1512734953385423,0.38604721217115734,0.38604721217115723,0.39005523303212114,0.1461293052028777,0.8538706947971223,0.40158150529552517,0.34877378665528314,0.06197279258343953,0.42409558094729866,0.46016416316458036,0.0,17
1999-04-16,17,0.06736943362117445,0.2595562243930483,0.009909103021608169,0.14906193242606267,0.3854795766052987,0.3854795766052986,0.3897949883817477,0.14708603722762637,0.8529139627723736,0.3987117197270113,0.3490128041113001,0.0623327576228186,0.4237843292110325,0.4553678717837561,0.0,17
1999-04-19,17,0.06248513445720452,0.24997026714632387,0.009996988886432238,0.14912123358360913,0.351983042987257,0.35198304298725697,0.36127521695389,0.15998987556438854,0.8400101244356114,0.39889625527202105,0.37334516470739854,0.0628274293870676,0.3926962825955975,0.4285075728079305,0.0,17
