date,n,var_index,vol_index,own_term,cross_term_base,rho_implied,rho_weighted_actual,rho_simple_actual,own_share,cross_share,avg_constituent_vol,dispersion_ratio,h_ratio,comovement_C,absorption,residual,n_names
2000-02-01,9,0.046061059103104894,0.2146184034585685,0.01286693517371238,0.05814318371146831,0.570903101799794,0.30687632165063305,0.30778755353185516,0.27934518711153655,0.7206548128884634,0.26647723896269393,0.194608874311346,0.18119861472866255,0.6486548653380372,0.3949879084976269,0.015351357582960114,9
2000-02-02,9,0.04580381916817002,0.21401826830476417,0.012787760843846542,0.05783991336575546,0.5708179076193236,0.3060176538073262,0.30830466197076817,0.27918547134456007,0.7208145286554399,0.2657586766402971,0.1946894415250393,0.18105878449141985,0.6485250955912532,0.39622387153750177,0.015316023739715995,9
2000-02-03,9,0.046478304588233696,0.21558827562795174,0.012833824504008724,0.05773860164509236,0.5827034102943965,0.30406009610221035,0.30905965401196767,0.27612505700687057,0.7238749429931294,0.2656547122659432,0.18846432728763596,0.18185324218405371,0.6585901480847093,0.3975948984597539,0.016088475319210944,9
2000-02-04,9,0.04639994517718867,0.21540646503108646,0.012833604733875407,0.05771197061695314,0.5816183381797918,0.3034816231819833,0.30928251708376164,0.27658663571405934,0.7234133642859406,0.26560417043192025,0.18899441721567578,0.1819193432054797,0.6577300553073413,0.3979444819890577,0.0160518179234494,9
2000-02-07,9,0.046083211466479354,0.21467000597773167,0.012818000899616046,0.05770735797249858,0.5764466046551014,0.30047767455551494,0.31129008051390206,0.27814903718113876,0.7218509628188613,0.26556611017242887,0.19165135250748289,0.18175023997905837,0.6534275359029817,0.39990620753201933,0.015925437838544273,9
2000-02-08,9,0.0467562704614036,0.21623198297523796,0.012889423841405751,0.057975013412471244,0.5841628078470201,0.3040236393294502,0.31391392700544557,0.27567262560100303,0.7243273743989971,0.26620375138956437,0.18772000076436712,0.18188846678099557,0.6597987971582399,0.40215715052089807,0.01624107205216465,9
2000-02-09,9,0.04826115097775622,0.21968420739269406,0.012889441575243533,0.05812046204534918,0.6085930523902836,0.30773584415498384,0.3239627755785966,0.2670769617820415,0.7329230382179585,0.26647683505436776,0.17559735596577042,0.1815161113879561,0.6796397194906288,0.410662275565919,0.017485959952309442,9
2000-02-10,9,0.04808002117831715,0.2192715694710948,0.013202019080835275,0.05944437261021769,0.5867334545892207,0.2988294869736109,0.3202405920467996,0.2745843025291562,0.7254156974708437,0.2695299458150299,0.18646676231822457,0.18172986673557273,0.6618363288129921,0.4091781206654168,0.017114270726902362,9
2000-02-11,9,0.04970239184759718,0.22294033248292508,0.013539954524730289,0.06060243961191374,0.5967158674542496,0.30612526904956766,0.32696833940989856,0.27242058221761145,0.7275794177823885,0.2722910100180394,0.18124240507185607,0.18262095097409758,0.6703639992525187,0.4141690824256775,0.017610499191609626,9
2000-02-14,9,0.04951422763731118,0.22251792655269637,0.013392627788529088,0.05973831274745121,0.6046638779620245,0.30211738111312514,0.3222958680915497,0.27048039376942934,0.7295196062305707,0.2704273294916405,0.17716183874243052,0.18313216937145693,0.677062639621738,0.4108454772818042,0.01807361724940531,9
