date,n,var_index,vol_index,own_term,cross_term_base,rho_implied,rho_weighted_actual,rho_simple_actual,own_share,cross_share,avg_constituent_vol,dispersion_ratio,h_ratio,comovement_C,absorption,residual,n_names
1999-04-06,19,0.048344892738679465,0.21987472055395424,0.011557187745921368,0.17977068786471478,0.2046368372381288,0.20463683723812878,0.22722302850545634,0.2390570563139293,0.7609429436860706,0.43741042009837416,0.4973262856780958,0.060405143312420126,0.25268086307017934,0.29271855301258,0.0,19
1999-04-07,19,0.048400534067600226,0.22000121378665216,0.011601116186683814,0.18027014358100993,0.2041348453488054,0.20413484534880547,0.22635351521854033,0.23968983834931917,0.7603101616506808,0.43803111735091804,0.49774980572806315,0.060463021927983134,0.2522552576461983,0.2913848554347497,0.0,19
1999-04-08,19,0.04754963620387363,0.21805879070533624,0.012378727071298782,0.19285533924426207,0.18236938251436705,0.18236938251436707,0.20903498367489237,0.26033273983892957,0.7396672601610705,0.45302766617013673,0.5186634128798588,0.060315167425790205,0.2316849101004652,0.2796736952179096,0.0,19
1999-04-09,19,0.04804705192293947,0.2191963775315173,0.012584443231826208,0.194872521095858,0.18197849800315952,0.18197849800315957,0.20909811700920466,0.2619191548320142,0.7380808451679858,0.4554744387204228,0.5187515283024183,0.06066050022764587,0.2316000915112581,0.28102364638997307,0.0,19
1999-04-12,19,0.048225655995127556,0.21960340615556845,0.012474907829245218,0.19375117791852298,0.18451886873645942,0.18451886873645942,0.21131407899171495,0.2586778255645835,0.7413221744354164,0.45412122362621216,0.5164211784641796,0.06049141544830113,0.23384847663797287,0.282931724471628,0.0,19
1999-04-13,19,0.04766456522616551,0.21832215926507667,0.01250934085764918,0.1937470164338723,0.18144911346552345,0.18144911346552345,0.20685472725847048,0.26244529449273496,0.737554705507265,0.4541545522083,0.5192778356982266,0.06064948019986872,0.23109379925098117,0.2765996480000436,0.0,19
1999-04-14,19,0.0475599574668154,0.21808245566027407,0.012714939502023593,0.19799577789792794,0.17598869195460995,0.17598869195460992,0.20241761195781546,0.2673454767257802,0.7326545232742199,0.4590323707539061,0.5249083298807455,0.060343107645014916,0.22571209501670245,0.27838071149464155,0.0,19
1999-04-15,19,0.049040047167122285,0.22144987506684732,0.012848025153158424,0.2011540823708539,0.1799218866820666,0.17992188668206668,0.20820985070036785,0.2619904729979965,0.7380095270020036,0.4626036181484234,0.5212967076366519,0.060036909457617374,0.22915684211950904,0.2890523601975228,0.0,19
1999-04-16,19,0.04821915133243859,0.219588595633832,0.012899502095406811,0.20220895387304172,0.17466906662900528,0.17466906662900528,0.2037143235275758,0.26751823163525684,0.7324817683647431,0.4637978611081001,0.5265424572912139,0.05996743381068605,0.22416204474784215,0.28747170350859785,0.0,19
1999-04-19,19,0.053122277234529273,0.2304827048490391,0.013249021224019929,0.21004380571263473,0.18983304875489054,0.18983304875489052,0.21579611771015017,0.24940612326401015,0.7505938767359899,0.4725387041678752,0.5122458693517784,0.05933473728548615,0.23790409196440235,0.3063488726177622,0.0,19
1999-04-20,19,0.058132014433247094,0.24110581584285165,0.01388206066650614,0.21993887330016523,0.2011920544230037,0.20119205442300364,0.22046596593731954,0.2388023329631367,0.7611976670368634,0.48355034274279174,0.5013842519989697,0.0593704782159705,0.2486176641546269,0.311031519407909,0.0,19
1999-04-21,19,0.06432995063145922,0.25363349666686225,0.014999440699907773,0.24191125759193055,0.2039198606241174,0.2039198606241174,0.23142155388927987,0.23316418795093263,0.7668358120490674,0.506863589431948,0.4996020587094956,0.05838386956883019,0.2503980996477751,0.3129182379861464,0.0,19
1999-04-22,19,0.06257620246111875,0.2501523584960149,0.015108483785747537,0.24507976019266248,0.19368273674682815,0.19368273674682812,0.22121523553328112,0.24144136575138256,0.7585586342486175,0.5100865063677043,0.5095883632026752,0.05806751125543249,0.24050357350623122,0.3049938911021125,0.0,19
1999-04-23,19,0.0624985921013059,0.24999718418675418,0.014956713549933671,0.24163405187067527,0.19675156784945638,0.19675156784945633,0.22383415184454922,0.2393128076499687,0.7606871923500313,0.5065478905499547,0.5064688080818294,0.058290147447108295,0.24357303739617014,0.3068447966878051,0.0,19
1999-04-26,19,0.06252092829558567,0.2500418530878094,0.014898083904751886,0.2403432469885879,0.19814513196243472,0.19814513196243463,0.2245849107945555,0.2382895505696414,0.7617104494303586,0.5052141435998598,0.505077487921938,0.058368618642634706,0.24494829296165951,0.30754048594009326,0.0,19
