date,n,var_index,vol_index,own_term,cross_term_base,rho_implied,rho_weighted_actual,rho_simple_actual,own_share,cross_share,avg_constituent_vol,dispersion_ratio,h_ratio,comovement_C,absorption,residual,n_names
1999-04-06,17,0.19070675423608652,0.43669984455697547,0.027988897504569756,0.41178339565500627,0.3951540019545674,0.39515400195456757,0.40421159199722423,0.14676405991326735,0.8532359400867326,0.6631532953696121,0.34147979418004937,0.06364406748656558,0.43364886147315007,0.45209503916894583,0.0,17
1999-04-07,17,0.18165157805197285,0.4262060277048799,0.026267951212843907,0.3938319232674499,0.3945429957784515,0.3945429957784513,0.40262041878120985,0.14460623736133088,0.8553937626386691,0.6481511200949157,0.3424280009846068,0.06252787208122837,0.4324009338891002,0.44972705777285377,0.0,17
1999-04-08,17,0.17889832461431118,0.42296373912465735,0.026058053025535783,0.39054920278725885,0.39134703258383297,0.391347032583833,0.4012229561226184,0.14565845198223415,0.8543415480177657,0.6454512032778269,0.34470067299170004,0.06254824576854022,0.42941720797753075,0.44778484730666235,0.0,17
1999-04-09,17,0.17891960320196792,0.4229888925278865,0.026163587073947756,0.3913028342399316,0.3903779956634716,0.39037799566347153,0.4009915310169952,0.14623096969656138,0.8537690303034386,0.6461164146760856,0.34533640854807646,0.06267231503698882,0.42858441797273106,0.44796916510524964,0.0,17
1999-04-12,17,0.18093429292498728,0.4253637183928447,0.02651172395157952,0.3966300381389548,0.38933654570889453,0.3893365457088943,0.4002167668117764,0.14652680552144362,0.8534731944785564,0.6504934758247267,0.3460907231182476,0.06265447263016109,0.42759734239201624,0.44829773738309947,0.0,17
1999-04-13,17,0.17866480782661567,0.4226876007486092,0.026307882004785045,0.3938088578618152,0.3868803933183535,0.3868803933183536,0.3987448882567456,0.14724714018843257,0.8527528598115675,0.6481641303455478,0.3478694963831661,0.06262040882526745,0.4252741937475454,0.44801166599800507,0.0,17
1999-04-14,17,0.17734086644089786,0.42111858952188025,0.026411319390757713,0.3951614106408929,0.38194404358804906,0.381944043588049,0.3933309434742621,0.14892968507943868,0.8510703149205613,0.6492863236135893,0.3514131220596891,0.06264949677550258,0.42066493823635975,0.4424630342182044,0.0,17
1999-04-15,17,0.1800110067939382,0.4242770401446892,0.02684325841769056,0.40084894754164985,0.3821083959820872,0.3821083959820871,0.3928021881012499,0.14912009490852143,0.8508799050914786,0.6539818085844135,0.3512403027493002,0.06276302921508577,0.4208891447768196,0.4414997299266886,0.0,17
1999-04-16,17,0.17540274087770794,0.4188111040525405,0.02634499623830974,0.39296859739082046,0.3793121018551904,0.3793121018551905,0.3881680638887866,0.1501971754060426,0.8498028245939574,0.647544279280676,0.35323171333120806,0.06282886278571514,0.4183092166404846,0.43852511485371637,0.0,17
1999-04-19,17,0.17930815065811478,0.42344793146042736,0.02679831714241484,0.3993170543916814,0.3819266716470025,0.38192667164700256,0.3910439058901474,0.14945398211992575,0.8505460178800742,0.6527751309096389,0.3513111768361108,0.06288981560542116,0.42079718929775145,0.4410966283288776,0.0,17
