date,rho_63,rho_21,rho_126
2000-05-15,0.43933142536214204,0.6292777611121165,0.47907658202066816
2000-05-16,0.4339011068180485,0.5136847517953721,0.47673088427587784
2000-05-17,0.43253064627804505,0.4581861196763951,0.4798444495538435
2000-05-18,0.43991425816671575,0.47345985641629557,0.4807688709719793
2000-05-19,0.43221978751640494,0.47069125762840736,0.4798830005745174
2000-05-22,0.43369285146912623,0.4710613467089603,0.481299477689439
2000-05-23,0.43283011000443217,0.4746884932610746,0.47582291133362664
2000-05-24,0.4205324673819274,0.3062534065562203,0.4720776479124351
2000-05-25,0.43262108401746757,0.32976461661112266,0.4769287620224503
2000-05-26,0.4231024890753755,0.3713500949915751,0.4765424133127271
2000-05-30,0.43070981441067474,0.44782139837980367,0.48108023170124703
2000-05-31,0.42944625198332853,0.4280674884396459,0.4795555750190587
2000-06-01,0.4201019488502745,0.354932351238663,0.47147968444844873
2000-06-02,0.40134397908484815,0.2824243119951224,0.463783134614465
2000-06-05,0.4017216380487014,0.2858247225395344,0.46103683654806427
2000-06-06,0.4096289199202527,0.27347312061926976,0.45857886494262534
2000-06-07,0.4137235716591108,0.29589111954421027,0.4576538682061521
2000-06-08,0.39292750438668433,0.29229739706884333,0.45843170372836084
2000-06-09,0.3912486384231747,0.2637840988547869,0.45817559256293533
2000-06-12,0.39095816463859706,0.22854385434078334,0.46064077087334443
2000-06-13,0.3927200352596402,0.2596680902883083,0.4678596262712921
2000-06-14,0.4058856494790428,0.23174654885047874,0.46580498426601047
2000-06-15,0.36930152856840165,0.2211078028182166,0.4642400994334876
2000-06-16,0.3676764113081187,0.203367005808126,0.4654969023042784
2000-06-19,0.3661739908286963,0.19787543204660402,0.464575702939632
2000-06-20,0.3546798019433672,0.19828670996767478,0.46462715786147735
2000-06-21,0.35518560474131206,0.18329339747768097,0.4609379695775998
2000-06-22,0.3484751630944617,0.22165119668063712,0.4604204322162112
2000-06-23,0.3484670888939904,0.21756109853182612,0.456383050599708
2000-06-26,0.3538075034981181,0.1819432815050095,0.45957658487474373
2000-06-27,0.35379677945607035,0.18499805629714403,0.4587208994790341
2000-06-28,0.36541021347795355,0.10596470629602113,0.4595772371980992
2000-06-29,0.3599531197961649,0.13209933626890685,0.45869528273615556
2000-06-30,0.3326631111295148,0.11100622716113442,0.44276510826147736
2000-07-03,0.36624829106908147,0.1882717029424709,0.45161821870461183
2000-07-05,0.3758667939802753,0.21738203950604035,0.43780888851013605
2000-07-06,0.3779531709032657,0.2497848690081766,0.44075178724607816
2000-07-07,0.3806629922525393,0.2754804545142061,0.4440291984417817
2000-07-10,0.3902473452394207,0.27110136435426857,0.3822243555279351
2000-07-11,0.40365007834786115,0.26791569531413434,0.39279066165690724
2000-07-12,0.4043786588698944,0.22720593934864883,0.39066085238662135
2000-07-13,0.4008707242115639,0.15160514441164258,0.3865909564078017
2000-07-14,0.3968277451821643,0.17631108595006828,0.3845538067523507
2000-07-17,0.3121252117142003,0.19633123709018246,0.38248682070033196
2000-07-18,0.2796749796990802,0.20959186481950298,0.3829504503775863
2000-07-19,0.27588671532557546,0.21409474639908976,0.38079745725921677
2000-07-20,0.2857234469371047,0.25008798940276056,0.3769632698671691
2000-07-21,0.3056345071007635,0.3569402582795187,0.3858916983625079
2000-07-24,0.3078533760562834,0.32092789750903755,0.3744716257340967
2000-07-25,0.24178412342425454,0.3037247994606646,0.3728213516808001
2000-07-26,0.24369485201363408,0.28729460192877776,0.3795026037602395
2000-07-27,0.24672459692462237,0.24919376827786494,0.37611548137409545
2000-07-28,0.2654309436341075,0.3014687491115643,0.3660944324297652
2000-07-31,0.2571046112697303,0.28252201966381385,0.3550305262826328
2000-08-01,0.22044189131249864,0.27290372315099914,0.3448567731124895
2000-08-02,0.21363414641835635,0.2383349601473409,0.34565720240845055
2000-08-03,0.21000708292786818,0.1878631930643958,0.3431706284550775
2000-08-04,0.20922470988973987,0.17690532999166897,0.3424952301694418
2000-08-07,0.22028080761617144,0.14900185608527333,0.34321121313898373
2000-08-08,0.21665423616318658,0.14720623115019854,0.3391923008172694
2000-08-09,0.2056435475462381,0.1494771515996678,0.32903993456134606
2000-08-10,0.17837406104751968,0.15107822472712634,0.3325705848017576
2000-08-11,0.17458730676213075,0.172531087323177,0.3266490833344604
2000-08-14,0.17178600531936655,0.18903685171286053,0.32763058872537737
2000-08-15,0.17310332099702955,0.18782098738566483,0.32531580920144587
2000-08-16,0.16861532664240786,0.17953726381869012,0.32233778981192607
2000-08-17,0.16794090689176713,0.18876982592517205,0.3256134051395269
2000-08-18,0.17103240334330394,0.1685014253412872,0.32301543877692623
2000-08-21,0.16682133359533718,0.08698867172417192,0.3228291075387247
2000-08-22,0.1774991552490954,0.10324624636157333,0.3254506762601708
2000-08-23,0.17855248756802283,0.11239422073135888,0.31793407516116196
2000-08-24,0.15856565140210516,0.08146198583291014,0.3195277727772236
2000-08-25,0.15897788157977624,0.11712394949241244,0.3140956517979683
2000-08-28,0.1297267310531337,-0.00027103457134260985,0.3144095423957782
2000-08-29,0.13708645534958716,0.011550371744126644,0.31504515818886364
2000-08-30,0.1494033200066842,0.09070436821907088,0.31859157572248
2000-08-31,0.17478836678514573,0.12405507653028548,0.31661046714567836
2000-09-01,0.17200108205707185,0.12800779703514015,0.3155330421510806
2000-09-05,0.17776962202687066,0.13015769719349538,0.32182063575420994
2000-09-06,0.18088713857528937,0.12414079134626306,0.3255548566646414
2000-09-07,0.1827617458764556,0.14038456713408207,0.31046314988682794
2000-09-08,0.17063165313549927,0.082622827295103,0.3053895375445698
2000-09-11,0.15247564477368744,0.06190190729217429,0.2993535669438187
2000-09-12,0.1323896110089763,0.07328277311462061,0.2967607241824829
2000-09-13,0.13672030183047967,0.032211760505215264,0.30179794294646034
2000-09-14,0.1483244802780765,0.04844650742287933,0.2730235668920371
2000-09-15,0.1925454781684215,0.22490112613111402,0.2871440076973777
2000-09-18,0.19082878903822162,0.1851161449402116,0.28564219970759114
2000-09-19,0.1747040044590466,0.11501812192421183,0.27303054325389564
2000-09-20,0.1800518736198883,0.11160177899878122,0.27437770021528346
2000-09-21,0.1840981553559822,0.13074727158260713,0.27092209349222707
2000-09-22,0.1970833012480857,0.2027638554151952,0.2746643548838384
2000-09-25,0.18023877165084345,0.19279719087721178,0.27194947826118954
2000-09-26,0.18709042858368674,0.2086790515377996,0.2752142066001183
2000-09-27,0.19026440057706215,0.2302811802492837,0.28352778514968063
2000-09-28,0.17901129960344767,0.20360942552091615,0.27553514952613806
2000-09-29,0.17269677692455218,0.1588460700256402,0.27085127884269933
2000-10-02,0.15686874738308282,0.135205120704105,0.28637591539765583
2000-10-03,0.14193235558531084,0.13964610038978775,0.28897803775539777
2000-10-04,0.1326535153777639,0.11568849847601587,0.2860962951263353
2000-10-05,0.11525277271743835,0.1104364046634269,0.28477140085497854
2000-10-06,0.14299396218835148,0.16184603995209973,0.29861487125491454
2000-10-09,0.14771742361457815,0.18702171024828396,0.30868551339480943
2000-10-10,0.16434176061073405,0.2227929890864539,0.3144178021712342
2000-10-11,0.16248875994673148,0.19902961305920552,0.3096193967709892
2000-10-12,0.17339836227941688,0.2202593734012461,0.30778614007517446
2000-10-13,0.1626853215161896,0.18121925796886945,0.2419605177853097
2000-10-16,0.16112305292126755,0.14206057778487907,0.22079708717853644
2000-10-17,0.18893143085464123,0.19530359364399225,0.23121372945524735
2000-10-18,0.1800004456356521,0.22474551645280524,0.23297447725364576
2000-10-19,0.1643235812896823,0.2213376143031478,0.23098182731849537
2000-10-20,0.16685690324627495,0.20811947280094292,0.23343633313849763
2000-10-23,0.17045320057637897,0.1879270582761956,0.2005890182616788
2000-10-24,0.1642662695636607,0.1903029671166662,0.19801327331117363
2000-10-25,0.157697867325791,0.15740873833595775,0.19570998082329322
2000-10-26,0.13544160515613143,0.1378521684199339,0.1938894560470059
2000-10-27,0.15765070970236994,0.18654324436976788,0.20074930864779028
2000-10-30,0.16797709669994668,0.21051793783563463,0.19882164998418567
2000-10-31,0.1587291220749652,0.1963901364149146,0.18903677632871602
2000-11-01,0.15811381768222213,0.19165894944257644,0.18653039392983173
2000-11-02,0.1514623420542392,0.18595681561730262,0.18292976955910223
2000-11-03,0.1490288303653547,0.18966570776955338,0.18724920673727694
2000-11-06,0.15029164650054075,0.1544547117945845,0.18620478083366526
2000-11-07,0.15313962790073174,0.14636082015729085,0.1812812758133846
2000-11-08,0.16091817695928481,0.14332852960637876,0.1727247770399955
2000-11-09,0.15667063061491882,0.14704932139673665,0.16861149436618825
2000-11-10,0.15739763456592046,0.13805186881488893,0.1673653799318187
2000-11-13,0.1553810813918809,0.1480340531428885,0.16747701202628798
2000-11-14,0.16770926437926567,0.1723517252658256,0.17178197354972308
2000-11-15,0.16539069769520107,0.10999914306320793,0.17005141687260242
2000-11-16,0.17157852059394182,0.13369037597171995,0.1740712918606631
2000-11-17,0.17024601331273256,0.11890032538036914,0.17327429218806598
2000-11-20,0.16746721497248923,0.11925905953576012,0.17468330100997762
2000-11-21,0.16819080128048872,0.11682843058071293,0.17499173653399272
2000-11-22,0.1861144723675882,0.17068987878655092,0.17912173987557622
2000-11-24,0.19555355610568242,0.23115852811344131,0.18442729495867324
2000-11-27,0.19922149477382167,0.25716203894491635,0.1736015285208885
2000-11-28,0.20321227502099562,0.2188989635523264,0.177672768816185
2000-11-29,0.19023894436096828,0.2107072843234193,0.17099682101146887
2000-11-30,0.16811776047013113,0.17581714899849155,0.16610729583934644
2000-12-01,0.16446493884611008,0.16390316812179778,0.16444696849041238
2000-12-04,0.16692171507632853,0.2093287939758784,0.16737663957011378
2000-12-05,0.14566898062273448,0.14016150799469795,0.15463074499377094
2000-12-06,0.1490179666703713,0.1468341301957415,0.15816329378820404
2000-12-07,0.1552460018091553,0.15148249332205527,0.15947948298867246
2000-12-08,0.14101459109817227,0.0913610048854828,0.1459072649534851
2000-12-11,0.18598049816781095,0.23712022083879664,0.16715801538577893
2000-12-12,0.1850083328008902,0.22136343894065133,0.167395682397617
2000-12-13,0.17962135206353197,0.2140813566618976,0.16773598009012697
2000-12-14,0.16578566640987305,0.19365061304097222,0.17182962650003805
2000-12-15,0.17805021477622024,0.22521102480808522,0.17995609884304328
2000-12-18,0.19310296254898102,0.22968936135565451,0.1845769940374895
2000-12-19,0.20361986424775724,0.2606160207160981,0.1928739408639919
2000-12-20,0.1990910249910523,0.2654512072137535,0.19027638989705797
2000-12-21,0.1899260020047548,0.2700243116632986,0.1907178913031427
2000-12-22,0.19780674713818827,0.2389367092447736,0.19008377854565955
2000-12-26,0.19584919995237346,0.2262355071548277,0.19053420175207259
2000-12-27,0.1937725116314459,0.21833116046159753,0.19059543009401345
2000-12-28,0.1983607694091447,0.20398163002659161,0.18958664599361047
2000-12-29,0.24901395141634522,0.2787015830414759,0.22716006185795626
2001-01-02,0.2381292969237068,0.2864504932895096,0.2150356716480885
2001-01-03,0.16208242036314904,0.1089882405248357,0.15940584830483348
2001-01-04,0.16162519681812085,0.1097536930360873,0.1572580905322144
2001-01-05,0.1785112153059368,0.16208195751922735,0.16468891436916655
2001-01-08,0.17222066527800517,0.15997517108534837,0.16636904389953933
2001-01-09,0.16734724841313017,0.1486136730259688,0.16436057475844346
2001-01-10,0.16998458257037805,0.19321261608717605,0.17086531373399735
2001-01-11,0.16254874576243203,0.08414842237581655,0.164733889513756
2001-01-12,0.15509872278119666,0.08495800239065732,0.16337768109271583
2001-01-16,0.15702880780707487,0.09505459491426128,0.164447584177077
2001-01-17,0.1529610606654685,0.08068396640478619,0.1608143371692126
2001-01-18,0.12532283341062667,0.03499610834725182,0.15302626108787296
2001-01-19,0.12550014757686068,0.03356822064683718,0.14984587499904062
2001-01-22,0.11531283008692576,0.0039491429727373855,0.1425429583912468
2001-01-23,0.11685908577147039,-0.008018815190073811,0.1442807331034557
2001-01-24,0.11676386527405577,-0.007214752039027772,0.14519337652695496
2001-01-25,0.1110587172203213,-0.05896989858532325,0.13943041762011169
2001-01-26,0.11472991541662701,-0.059607208642701956,0.1412190393152354
2001-01-29,0.11751766289443223,-0.06292234849555096,0.13382276784220784
2001-01-30,0.10837963729912052,-0.055936938036137224,0.13657977846713357
2001-01-31,0.1658396189512122,-0.03016863967730856,0.17893714913266026
2001-02-01,0.1685211481880064,-0.02234897511435112,0.17941421465514554
2001-02-02,0.18195604971770943,0.12882519201454923,0.18676087632942198
2001-02-05,0.18961207883592113,0.13758405100461862,0.18926273262195614
2001-02-06,0.1890842087383579,-0.0343280790534975,0.1879743690881126
2001-02-07,0.1868805280986425,-0.052215418031224814,0.18748278811882949
2001-02-08,0.19113867475036614,-0.004440353841017778,0.19158884775964685
2001-02-09,0.17926262329081025,-0.08926484414311656,0.1885176807409896
2001-02-12,0.18604134165174102,0.00014386439527281822,0.19087763268301802
2001-02-13,0.1792502361625914,0.019482305280571946,0.1888797501798989
2001-02-14,0.17707920354764362,-0.009826246967998787,0.18695590963802647
2001-02-15,0.1625376824243969,0.012407072326171643,0.18660350212211768
2001-02-16,0.163422983096344,0.11582794214526271,0.1857011054654603
2001-02-20,0.15090447262077353,0.10396363265550485,0.1817550759933248
2001-02-21,0.16331524257951463,0.161648931724696,0.18792629719606405
2001-02-22,0.16511176899953214,0.1554683487612598,0.18809538483175953
2001-02-23,0.16660904201068516,0.1612522308420209,0.18913044348496394
2001-02-26,0.16798594000354575,0.31862670441540625,0.19905518331367245
2001-02-27,0.1555158559261772,0.3197844793986825,0.197325663418744
2001-02-28,0.16428967242235235,0.3957480849684569,0.20381436152085142
2001-03-01,0.1567589064230448,0.3201944150616927,0.201836704589031
2001-03-02,0.16770144272787788,0.32465059606686486,0.20897818397562537
2001-03-05,0.1820824236838917,0.31164971090759286,0.2070116919078062
2001-03-06,0.1789424540003434,0.21460506800168172,0.2037287178778561
2001-03-07,0.17925871200698318,0.20031500386180845,0.20421392901906146
2001-03-08,0.1843926719601519,0.20376895399449232,0.20273676244495076
2001-03-09,0.19303798756024332,0.2640204169698789,0.2085699022352205
2001-03-12,0.23795045256430064,0.39299461299679334,0.23517003986035104
2001-03-13,0.25108275177310224,0.3978479637970335,0.23561213049638569
2001-03-14,0.2026089345776826,0.3579492622148431,0.2353587020536274
2001-03-15,0.200749655881015,0.3462176577289117,0.23388213540337838
2001-03-16,0.21606033471289227,0.38929761915433847,0.23867572200954207
2001-03-19,0.2290365219899627,0.4406238089581743,0.23773748658442956
2001-03-20,0.23058119861014398,0.4812281520366306,0.2451538188150364
2001-03-21,0.22829541252224156,0.5103523821062671,0.25036337976085105
2001-03-22,0.20701864981194895,0.42170611316843,0.24257351009544117
2001-03-23,0.24047223985514246,0.5217543639610891,0.2574999151958145
2001-03-26,0.24238264303812915,0.5217946369471204,0.25552155534364956
2001-03-27,0.23548689434854797,0.47883299612002467,0.2598405974449533
2001-03-28,0.23679800854257865,0.4695208359140068,0.25895069493966855
2001-03-29,0.2353131818694477,0.45195075599362877,0.2577824123793895
2001-03-30,0.2412270267762978,0.47801937482777745,0.26267182437016573
2001-04-02,0.2710148131293533,0.5442326779744604,0.29513550838261815
2001-04-03,0.29384354515975925,0.5394875290315364,0.3011507219806228
2001-04-04,0.3765616220745544,0.5675428402435813,0.30067374714562434
2001-04-05,0.3642912259440584,0.48768805124925607,0.2958013804459057
2001-04-06,0.33925596966537425,0.47998815939676615,0.2946128500374871
2001-04-09,0.33976745593523655,0.47835399707792203,0.29240453098472485
2001-04-10,0.3262340929529285,0.37146927490887616,0.2843624836901154
2001-04-11,0.30459354105561065,0.3608114646042913,0.278186786936471
2001-04-12,0.33152620014612044,0.38394141528549386,0.28462186394849576
2001-04-16,0.33338617071970866,0.39597363117061524,0.28367455918722206
2001-04-17,0.3400207754672045,0.3772164209568955,0.28799156022048
2001-04-18,0.35126950234511156,0.3596093424196296,0.29299925574965674
2001-04-19,0.34992923855911284,0.302353349749689,0.2786465145697861
2001-04-20,0.3536873904710791,0.29180561410500805,0.28024625064386105
2001-04-23,0.3498597638235399,0.3090547487344896,0.27354891113258867
2001-04-24,0.3483499833762389,0.25927685670052064,0.27363438863582473
2001-04-25,0.34901883679520124,0.25981445750017756,0.2749690912544674
2001-04-26,0.3570089461135091,0.24792215916150534,0.2756371690309845
2001-04-27,0.36910804285258636,0.24386342715112413,0.283092214809656
2001-04-30,0.3715647295163111,0.24933982039418387,0.28592942287199724
2001-05-01,0.3642238673479581,0.2460422672626007,0.2786462767351591
2001-05-02,0.4013705902686345,0.23305877918479345,0.3162608926096682
2001-05-03,0.4001834321490013,0.1708775494261894,0.31805954084212057
2001-05-04,0.40095330866396756,0.20592935843780713,0.32491182393594403
2001-05-07,0.402015328664391,0.2418187889587136,0.329614717761612
2001-05-08,0.40243359340184887,0.24812824800179978,0.32946005043976434
2001-05-09,0.4031330874546535,0.2495122210518574,0.32920912509350797
2001-05-10,0.3985340304749782,0.28386446941952787,0.32902641076792305
2001-05-11,0.40926735418861837,0.32996356399377547,0.3277263426582919
2001-05-14,0.40407889794182156,0.29040965427311594,0.3287847240691005
2001-05-15,0.40505225823069935,0.2750652865038239,0.32616566383099643
2001-05-16,0.4137649622995539,0.28360146832045746,0.33159130994323566
2001-05-17,0.414970919464763,0.2348343478550927,0.3252729928991785
2001-05-18,0.41613830953762093,0.3290975974051365,0.3255778626832463
2001-05-21,0.42433361649764845,0.2856079949629711,0.32210613702016005
2001-05-22,0.4132635939130379,0.28806547636177565,0.3218060037707703
2001-05-23,0.4228015421751864,0.38136585608705914,0.32766086133348016
2001-05-24,0.4218792115788933,0.38606613243827087,0.32877011880866036
2001-05-25,0.4107306960479036,0.4363861496721149,0.3223599339055843
2001-05-29,0.41028696912021395,0.33676892343354514,0.3157045930356418
2001-05-30,0.3978722650236963,0.33439192546828517,0.3153666191109636
2001-05-31,0.40148220059641654,0.35845668163364286,0.31319385306581776
2001-06-01,0.4106354313455487,0.41130216511915263,0.3212513466742648
2001-06-04,0.41061783771996063,0.40511055609577296,0.3294385723299042
2001-06-05,0.41474473350713614,0.29323195031086796,0.3296400194644423
2001-06-06,0.4160647075994515,0.2657981907104403,0.33060607152239657
2001-06-07,0.41575629443116785,0.2411192359408371,0.3329836856523152
2001-06-08,0.40472556739063803,0.2581530261868926,0.3309407149373272
2001-06-11,0.35764919980269505,0.26697603855050384,0.3296919176146479
2001-06-12,0.3636993533457488,0.2533782858891744,0.3382468294833634
2001-06-13,0.36560699695544735,0.26326083377538995,0.31284542493983125
2001-06-14,0.38636060909409975,0.33235387406017053,0.3197397450135282
2001-06-15,0.37039597396164026,0.2657908943369253,0.3226727973891365
2001-06-18,0.3555600453839256,0.2557375723160547,0.3218119672527903
2001-06-19,0.338260002791058,0.26120821653797444,0.31539039217851944
2001-06-20,0.33325197804574613,0.26433685213754343,0.3148993526542852
2001-06-21,0.3434362865401443,0.25401255965520375,0.30786619373962565
2001-06-22,0.3059446433910746,0.18058015520826856,0.30370077166696763
2001-06-25,0.3084894891980391,0.17411922139424987,0.30498919017992165
2001-06-26,0.3023243624481212,0.1488161144399325,0.29612473281951635
2001-06-27,0.2927769946475533,0.17307759509315762,0.29823226747501297
2001-06-28,0.2936350908704564,0.17581036106557849,0.2977555455242791
2001-06-29,0.28289383004870855,0.14876283938643514,0.2957415754438399
2001-07-02,0.2814425837052386,0.2018332276598113,0.3137001182730016
2001-07-03,0.2514938566713462,0.194925931381085,0.319707380017512
2001-07-05,0.28099963447293164,0.27077511399401477,0.36513178541516944
2001-07-06,0.2991602736883323,0.30428192485342337,0.3742807347339569
2001-07-09,0.30391917679539926,0.338462239729368,0.35942880857066367
2001-07-10,0.29893562618047825,0.3242732567862655,0.3574333480269891
2001-07-11,0.32209645373607004,0.33230369171284346,0.36048855719714046
2001-07-12,0.33528985268271905,0.3352160274194325,0.35346565368740096
2001-07-13,0.32304446468294107,0.35836833599095175,0.36398331943981993
2001-07-16,0.3257931903439363,0.30743589001261895,0.36667927201747574
2001-07-17,0.31830668510554166,0.3136154543509045,0.3679627488827028
2001-07-18,0.2760176466537521,0.27793524641288814,0.36493057206573
2001-07-19,0.3037106670803966,0.28124969447089243,0.37449069693137166
2001-07-20,0.299620354447296,0.2727611184201307,0.37543545129591593
2001-07-23,0.3266501291978529,0.3414798636809254,0.3823557325076158
2001-07-24,0.32293645418104117,0.3350657219565086,0.37902860814227757
2001-07-25,0.30760485613504746,0.304080681050437,0.3738025590834681
2001-07-26,0.31586249289661966,0.3203919224156687,0.38167306899209297
2001-07-27,0.2979324632608385,0.32796456948770414,0.3837776453007173
2001-07-30,0.2974155020335174,0.3385067327505991,0.38498545173852405
2001-07-31,0.30615845119201873,0.36978348232724045,0.38354483619251806
2001-08-01,0.31947899566776605,0.3432575844848463,0.3944029369850235
2001-08-02,0.31652693589055025,0.343437915890689,0.393504718034226
2001-08-03,0.2930848163910221,0.2872871667062867,0.38589784061473253
2001-08-06,0.29607523390656904,0.27468474243544916,0.386982374092296
2001-08-07,0.29831216749922834,0.27659471484699377,0.38831994292180116
2001-08-08,0.3145172247708982,0.3262446323744092,0.3933099276569209
2001-08-09,0.3192018705228587,0.33202885796932957,0.39188644287249663
2001-08-10,0.31619138259505947,0.3581130623582583,0.39734988264152155
2001-08-13,0.3181959160180344,0.3334337026706823,0.39460844281830926
2001-08-14,0.3150231350445901,0.3178740603202571,0.39447015839693855
2001-08-15,0.2974585292311068,0.319325599754455,0.39775654527012616
2001-08-16,0.30004312682868445,0.3984818427667567,0.3986796679336512
2001-08-17,0.30784871522619456,0.4140677995106746,0.4015507212760861
2001-08-20,0.3185430015686907,0.45805467636034375,0.41135497370567425
2001-08-21,0.33341710425807264,0.45059178676359013,0.40959615270306426
2001-08-22,0.3302194770465504,0.5422759295875123,0.4137188156212708
2001-08-23,0.32979682879310135,0.6532638882138206,0.4136054164586329
2001-08-24,0.3392394991078422,0.6523897803573858,0.4073241468838766
2001-08-27,0.35094524592040266,0.6553549320722583,0.4111174943582992
2001-08-28,0.36023930243542884,0.6653310849363846,0.40608462634624637
2001-08-29,0.36132284530242614,0.6406410076866698,0.4086773211059332
2001-08-30,0.3710311659580251,0.706882339951055,0.4129997244996359
2001-08-31,0.3734810245494899,0.7298973047880983,0.41348446589989374
2001-09-04,0.3784707738361345,0.7295535314490241,0.4184545252129886
2001-09-05,0.36878963758989997,0.6466815639779704,0.41526071563262684
2001-09-06,0.39374470658230604,0.6557735819433864,0.4219054362348609
2001-09-07,0.4053610216528442,0.6699024058408433,0.4188003766382471
2001-09-10,0.41475591833842934,0.676472538493339,0.39358881977523374
2001-09-17,0.5045302471382133,0.8317685141705974,0.4354054513978732
2001-09-18,0.4959938049670832,0.7815824054507468,0.4354608793887083
2001-09-19,0.49908948925420854,0.7895352481546539,0.4476546491106052
2001-09-20,0.508161145926199,0.7798932114379156,0.44713289897613806
2001-09-21,0.4982866130650312,0.7236552035561408,0.4340158087957845
2001-09-24,0.5041745331125376,0.6988072853512923,0.43254753787556
