,XLK,XLF,XLE,XLV,XLY,XLP,XLI,XLB,XLU,XLRE,XLC
2012-03-09,0.22347168196045322,0.13364311240105073,0.11786352905260303,0.12577727677761424,0.0923937340494765,0.11912426397407529,0.11682565842702915,0.024032760035205714,0.046867983322492035,0.0,0.0
2012-04-10,0.22552883802611362,0.13551038411009766,0.11406536761709775,0.12426016956284286,0.09439349543401945,0.1222882159317952,0.11532169978319233,0.02526639742170169,0.04336543211313942,0.0,0.0
2012-05-09,0.2262885393208133,0.13636370535128986,0.11177678414289004,0.12409084452181292,0.09505381934894078,0.12409443629435524,0.11599278537211416,0.02495328719870431,0.04138579844907942,0.0,0.0
2012-06-08,0.22628048779306098,0.13690094274206396,0.11294044350729002,0.12319472595312672,0.09569575490985881,0.12365807875760672,0.11654580713071483,0.0231324538169748,0.04165130538930334,0.0,0.0
2012-07-10,0.22845724685825755,0.1368771268987416,0.11156755822455997,0.12669158656068666,0.09617258111149483,0.12081580899460317,0.11456904305765532,0.02408199334920047,0.04076705494480038,0.0,0.0
2012-08-08,0.22601589925804594,0.13892604089989638,0.1136899309040418,0.12426122768157366,0.1008088322542778,0.12483213069367063,0.10809059753112674,0.023851174595128255,0.03952416618223883,0.0,0.0
2012-09-07,0.22109731568037333,0.13688885498802544,0.11608063045126751,0.13061713852016352,0.10404803422678566,0.12878687916662118,0.10698252102428882,0.023642233609208425,0.03185639233326615,0.0,0.0
2012-10-08,0.21560872706388662,0.14050894940528894,0.1168104194752841,0.13097753952238728,0.10995004254561923,0.13022806755100708,0.10186635497061648,0.02689707936742043,0.02715282009848968,0.0,0.0
2012-11-08,0.21296401940133147,0.14702672104379833,0.11570472942248629,0.1334186762227245,0.10667358681216682,0.12816686592745974,0.10405583208253756,0.02598895370989065,0.026000615377604484,0.0,0.0
2012-12-10,0.21639139063496016,0.14868550189224392,0.116593990327391,0.13297472016712544,0.10762267716205987,0.12101505559521798,0.1014866746054562,0.027912763665305356,0.027317225950240095,0.0,0.0
2013-01-10,0.2201706146394381,0.153248985348463,0.11646510440491316,0.13164809612939438,0.10595688277022204,0.12080886176555555,0.09443873667613108,0.028642021799350686,0.028620696466532106,0.0,0.0
2013-02-11,0.22065423043816862,0.15331114329843099,0.11568150486960212,0.12265177265294545,0.11630309091451647,0.11608453827629896,0.0945865731200793,0.028809086222285094,0.031918060207672946,0.0,0.0
2013-03-13,0.22003930846425016,0.15671720618041649,0.11493810822210851,0.12469634334458037,0.11717631630613799,0.11411181471480161,0.08967126024931009,0.03145402634337615,0.031195616175018488,0.0,0.0
2013-04-12,0.2182793284117264,0.1574989102296195,0.11647851914560416,0.12640482119845295,0.11774931933010402,0.1147137538107125,0.08782862326067363,0.03100667102863283,0.03004005358447401,0.0,0.0
2013-05-13,0.21948925015727072,0.15721209979615636,0.1183017436340095,0.12443570376326069,0.12190438271594391,0.1161976789010126,0.08377854994248372,0.02860772520007914,0.030072865889783272,0.0,0.0
2013-06-12,0.22100091174947303,0.16163479280307558,0.11565429790627635,0.11989660849364092,0.12227171140640651,0.1202229692197202,0.07907672971121169,0.030779927782736444,0.029462050927459193,0.0,0.0
2013-07-12,0.21363517351633818,0.1585458877213882,0.1142505874932351,0.11783647911857117,0.11696586165307907,0.12754144438061554,0.09250278228834977,0.03151313101481319,0.027208652813609763,0.0,0.0
2013-08-12,0.21576260063884742,0.16393962878800275,0.10439771024738238,0.12583561581400782,0.10475125375550626,0.12368014621016143,0.09659232004277732,0.036205993125441545,0.02883473137787308,0.0,0.0
2013-09-11,0.21324087458064073,0.16346852420047903,0.1081053059600689,0.1294107538345721,0.10962204548958819,0.11502262670093236,0.09804303737866243,0.03428598187704021,0.028800849978016088,0.0,0.0
2013-10-10,0.21141061350299126,0.1656190400791971,0.10492133447472966,0.129924080772618,0.1102683906588041,0.11446753931160059,0.09914635247104117,0.034573210827772156,0.0296694379012461,0.0,0.0
2013-11-08,0.21023074917486803,0.16100638404183618,0.10438329797802542,0.12901058905641857,0.11428805604803863,0.11310578705915389,0.10062170593239533,0.03668786282308709,0.030665567886176845,0.0,0.0
2013-12-10,0.20558062729105597,0.16543934323204632,0.0992128697774119,0.13174391059264298,0.10760522738635628,0.11294030813784099,0.1070327603972966,0.03817290808611898,0.03227204509923014,0.0,0.0
2014-01-10,0.20457934259621388,0.16498621531443183,0.09700618576351715,0.13596927681006765,0.10832221331216903,0.1069217442310614,0.11174742117732381,0.03580210244564482,0.03466549834957045,0.0,0.0
2014-02-11,0.20274010966037584,0.16357027609612282,0.09727992654572791,0.13154878552520438,0.10756539636291111,0.10913973753111882,0.11438929348129968,0.036837184913615165,0.03692928988362418,0.0,0.0
2014-03-13,0.20097528626929093,0.15526121523132316,0.09600606008668529,0.1293972047876858,0.11361333804610402,0.11006296500903791,0.1208915827035849,0.038084945154328656,0.03570740271195931,0.0,0.0
2014-04-11,0.20096830368469834,0.15406335936636328,0.09503438916214632,0.12858882933831178,0.11385265266653381,0.10911823520888887,0.12311277892125418,0.03911070997721576,0.03615074167458763,0.0,0.0
2014-05-13,0.2004902319410592,0.14977076570223627,0.09474678148637575,0.1277307425814817,0.11456046045722429,0.10792258486081255,0.12428455607458308,0.046530272986877196,0.03396360390934995,0.0,0.0
2014-06-12,0.19949427254628815,0.14865880799182987,0.09526390093994899,0.12799789417774393,0.11655302048446796,0.10508310891309608,0.12781492992833138,0.04474799169310645,0.03438607332518721,0.0,0.0
2014-07-14,0.20365440645095478,0.15369926918353638,0.09774639918017482,0.12904750225013378,0.11756993655942996,0.10241583958770531,0.11631137317873405,0.044032710423639,0.03552256318569198,0.0,0.0
2014-08-12,0.20374772017818873,0.15410817618966743,0.09993934844070818,0.12686853896610767,0.12028648468378722,0.10306042599429474,0.11418193449719524,0.04435306195991395,0.03345430909013676,0.0,0.0
2014-09-11,0.20686267926405016,0.15307513140106022,0.09538858111466755,0.12694669177208037,0.11790693275501962,0.10594955841534857,0.11499468139015512,0.04606966917557721,0.03280607471204118,0.0,0.0
2014-10-10,0.20776301160952212,0.15545239019920376,0.0908757211399591,0.1238819771658386,0.11291378711994933,0.1101723373328287,0.1162331635687228,0.05058389980282909,0.032123712061146566,0.0,0.0
2014-11-10,0.21054213142255196,0.15550796818370974,0.08839508836032534,0.12616094730309252,0.11408808576677375,0.11268475678292537,0.11019559666046247,0.050307885445415576,0.03211754007474321,0.0,0.0
2014-12-10,0.21013149585568058,0.1559944359576286,0.08561886281492177,0.1296394612845643,0.11751780562167691,0.11308984252842426,0.10679353528747235,0.047738626029045425,0.03347593462058572,0.0,0.0
2015-01-12,0.21410984500436342,0.15162310084262343,0.08222972786588095,0.1310089008735725,0.11362383770915754,0.1148824788243156,0.1087342006274804,0.05108997483915222,0.03269793341345393,0.0,0.0
2015-02-11,0.21915603078609788,0.15311895256988295,0.08277004588152805,0.132945863989495,0.110505694145242,0.11663503820610616,0.10866109263473839,0.045760496105865724,0.030446785681043913,0.0,0.0
2015-03-13,0.22006859523916902,0.15768545531521028,0.0830476395997613,0.1350518165213951,0.11060172379143429,0.11448368531156886,0.10570611777552344,0.04342312600842787,0.029931840437509762,0.0,0.0
2015-04-14,0.22136065031664323,0.15549427208128724,0.08027134363232763,0.13929343525808874,0.11123298972855718,0.10915995024220145,0.1091227494484387,0.044236603538359134,0.029828005754096623,0.0,0.0
2015-05-13,0.22224856884017113,0.156605676077168,0.08102717807799546,0.14047513554666113,0.11307185137623875,0.10870754692515756,0.1077735459820008,0.040620266177991644,0.029470230996615505,0.0,0.0
2015-06-12,0.21880009704565143,0.15568066038957004,0.07994335593399855,0.14247883138219541,0.11551121113767765,0.10746934704156906,0.10668703055700474,0.042958363214561576,0.03047110329777158,0.0,0.0
2015-07-14,0.21555128135028806,0.14034159760794654,0.07715339993575009,0.14574301508494955,0.12392204517336952,0.10878215751069868,0.11299782185456847,0.04610906948755045,0.0293996119948787,0.0,0.0
2015-08-12,0.21494971921072123,0.14392071608879708,0.07601388794224523,0.1463064746782587,0.12741931945508683,0.10906842763184552,0.10845056631342437,0.042976163462780215,0.03089472521684083,0.0,0.0
2015-09-11,0.21436706104202546,0.14502153426286998,0.07433814595444925,0.14768874080564898,0.12659512654491553,0.10220237693225641,0.10904186992249318,0.046991770882430006,0.03375337365291132,0.0,0.0
2015-10-12,0.21516375006464677,0.15005979041755993,0.07419494247469106,0.14475871266135637,0.12838425555122332,0.10145433848599152,0.10818854872950663,0.04239319877204727,0.03540246284297708,0.0,0.0
2015-11-10,0.21253932606256254,0.15297981795470592,0.07314366551535013,0.14486910795908428,0.12799249902086107,0.10001419974943705,0.11391645699802284,0.03931796219621439,0.035226964543761737,0.0,0.0
2015-12-10,0.21513148154663017,0.15031244436958782,0.07039456702592399,0.14152687001372108,0.1332791799324572,0.10281136261025611,0.11866771030889087,0.034355214947289575,0.03352116924524318,0.0,0.0
2016-01-12,0.21519868055129623,0.1508135607429799,0.06976603490997813,0.13913207761756363,0.13820039473611936,0.10508198924594897,0.1154969176744467,0.03220792199829485,0.03410242252337213,0.0,0.0
2016-02-11,0.21591406101998734,0.15357636786779047,0.06957674828135009,0.14051662253626515,0.13396941396547993,0.10183973473230643,0.11542211156660787,0.03075370806955111,0.03843123196066173,0.0,0.0
2016-03-14,0.21785104226902116,0.1530945884604195,0.06790186552069645,0.14046914999628776,0.12993808242622604,0.10470085814584433,0.11231426384273693,0.03262202367003421,0.04110812566873359,0.0,0.0
2016-04-13,0.21878683524293224,0.1554484500908514,0.06708358775473705,0.13978076383126625,0.1297900217782664,0.10446636951259612,0.10914874249375535,0.033546139411455705,0.04194908988413952,0.0,0.0
2016-05-12,0.21999796754736226,0.15501077039321645,0.06608839312453474,0.1404353101824324,0.13315573790569585,0.10064472550175232,0.10678682209875666,0.03429040571693653,0.043589867529312876,0.0,0.0
2016-06-13,0.22075660025005217,0.1582982058869224,0.06581364751982705,0.1396920198429104,0.13069154051371182,0.10491000185344365,0.10447149289759755,0.033779555351148335,0.041586935884386465,0.0,0.0
2016-07-13,0.22235586301063154,0.16547747259512155,0.06651037248473576,0.13866021260644196,0.1270102401061773,0.10702963144408216,0.09959076651498507,0.03150748592480783,0.0418579553130168,0.0,0.0
2016-08-11,0.22457298368975837,0.1650015390485587,0.06525475767794289,0.13810692897873744,0.12441832797302751,0.1072012803489052,0.10212573939152882,0.03116207086469287,0.04215637202684823,0.0,0.0
2016-09-12,0.22452840973827853,0.1670244187399035,0.0644061503816489,0.13707480167052816,0.12428683413945939,0.11318481454485246,0.1008950935767798,0.029494753231017,0.039104723977532216,0.0,0.0
2016-10-11,0.22762752539131445,0.16202989190599437,0.06386330319318394,0.13815695555103616,0.12342513024533852,0.1105836310865849,0.10433257949305812,0.02900927921602535,0.04097170391746427,0.0,0.0
2016-11-09,0.23540308278459607,0.15371142362753748,0.06373297594115133,0.1322858525215942,0.1247470685892162,0.11164710523350402,0.10283669320329564,0.02959016972992421,0.04140183933276142,0.004643789036419298,0.0
2016-12-09,0.23659193853450614,0.15688714667683845,0.06357533344304683,0.13329886888550627,0.1237946819532609,0.10812162667287004,0.09646232645262717,0.03130919148164179,0.04355380539063578,0.006405080509066532,0.0
2017-01-11,0.23408668283393025,0.1550759674301728,0.06430677457299819,0.13589679159072074,0.1202685767618194,0.10949519548730206,0.09886804006097288,0.029957370731682833,0.04192275425684058,0.010121846273560381,0.0
2017-02-10,0.22770137499375198,0.15623211885364593,0.06333546632899256,0.13587352375055275,0.1313799132508585,0.11077396589335874,0.08814219896203548,0.03268771825754934,0.03958343046327537,0.014290289245979313,0.0
2017-03-14,0.22916799942694033,0.15420350091848473,0.06512570006242695,0.1364577105723857,0.1308612279985488,0.10874409397757875,0.09029637724587539,0.02870435887871352,0.036300369828592166,0.02013866109045359,0.0
2017-04-12,0.23121389624764718,0.154389790293294,0.06471567433313502,0.1355354949713512,0.12721781675578697,0.10940131068053557,0.09024200483796026,0.03043439937391083,0.03414181956486239,0.022707792941516543,0.0
2017-05-12,0.23213975793356442,0.15426497168677403,0.062183401735634955,0.13507500289895222,0.12395482269765011,0.11176008949950718,0.09022695702832356,0.031147848803843248,0.03297339843223893,0.02627374928351148,0.0
2017-06-13,0.2389996567282021,0.14855355093830475,0.0605998807275365,0.1349887990078282,0.12273518086849296,0.1044071130448061,0.09491414122629882,0.031481677788602024,0.03397298073095891,0.02934701893896965,0.0
2017-07-13,0.24206845211607456,0.14521853588026382,0.06027698297663811,0.13579551253118338,0.12103759288641981,0.10076366509161633,0.10022225825669104,0.028523999818438357,0.03640096359102269,0.029692036851651855,0.0
2017-08-11,0.24579293297933041,0.14614882684366576,0.06107656972841061,0.1368648103876816,0.11946579283310033,0.09650428459130216,0.09719289605854646,0.028128331583403055,0.0364977308377287,0.032327824156830984,0.0
2017-09-12,0.24754049518184842,0.1447034283892706,0.06071636452624434,0.13655749447882878,0.11813471166930768,0.09374933023126537,0.0968402295075966,0.030910112400233444,0.03709506958479865,0.03375276403060612,0.0
2017-10-11,0.24868122889498656,0.14701783894245063,0.06019108421944446,0.13515139244047308,0.11528615973957623,0.09486630164359319,0.09686054849028686,0.031764134684957285,0.03729842233823549,0.03288288860599627,0.0
2017-11-09,0.24763277684916926,0.14831225148601046,0.06119230688132187,0.14149413485391374,0.11377428678718658,0.09209072190217836,0.09885157972345815,0.030289005435489586,0.03621551844842403,0.030147417632847864,0.0
2017-12-11,0.2553971580578895,0.1449382652156459,0.05972833574070589,0.1385442971725511,0.11111411569815383,0.09402212090509018,0.099980131774598,0.029389332679009814,0.03384515845193194,0.03304108430442406,0.0
2018-01-11,0.2556253761579227,0.1431407138938397,0.05992467834964257,0.13859198337170647,0.1152482983964667,0.09331932200117482,0.10194638923024263,0.02901933751962265,0.032105813388891256,0.03107808769049068,0.0
2018-02-12,0.2610336143070975,0.1399413857119289,0.05777481881254849,0.14048374928104596,0.11341957025320046,0.09337121809742312,0.10675819790433322,0.03309029111801234,0.02481642048520284,0.029310734029207208,0.0
2018-03-14,0.2616195596519905,0.14025476202083645,0.053922750188975875,0.13879307119608786,0.11623640199220207,0.09036187125927894,0.11300992258039305,0.03149781867893321,0.02270664995573811,0.031597192475563904,0.0
2018-04-13,0.2609201589085554,0.14037591603056837,0.054632173820634025,0.138369431904789,0.11622117050317259,0.08413617777759509,0.11437234747648908,0.0337369929537227,0.028115520658323744,0.029120109966149898,0.0
2018-05-14,0.26042994970740224,0.14021496406270934,0.05550699687255161,0.13996783263462045,0.11928708695287436,0.08009266449937277,0.11635841855169149,0.03141175548050524,0.029156347593351995,0.02757398364492054,0.0
2018-06-13,0.26299067159148354,0.14318998594185675,0.05530418031928528,0.13918122143369113,0.11732224698734801,0.07942479102854764,0.1124227146252162,0.035082992239498206,0.030764863032434746,0.024316332800638402,0.0
2018-07-13,0.2624134079934284,0.14191851467319194,0.05772207200174507,0.14027548725644023,0.11584427012777317,0.07585054988172839,0.11184319410338259,0.03751906895286277,0.02934227943903865,0.027271155570408802,0.0
2018-08-13,0.2645477582304601,0.14344319695079646,0.05897444522761781,0.14170322845535246,0.11541820987698784,0.07628034441728507,0.10864627547157123,0.03587610744674257,0.031250058264992955,0.023860375658193485,0.0
2018-09-12,0.2654399750121354,0.14312299423804234,0.058587070044732646,0.14249529237772623,0.11891035455477862,0.07440399201124047,0.1085234485956033,0.03395536601459004,0.029608649333862497,0.024952857817288555,0.0
2018-10-11,0.2649896723155553,0.1428566347842718,0.06013900279296959,0.14455561975281714,0.1222222603634251,0.0740562744258263,0.10739990402269932,0.029526590588201104,0.02918282664449995,0.02507121430973442,0.0
2018-11-09,0.2656034902398528,0.14536669427399346,0.05948576928022738,0.144530323354646,0.12345548348434558,0.07270379012781428,0.10631380275454441,0.02851786744197814,0.030300487878715775,0.023722291163882237,0.0
2018-12-12,0.25815399646601117,0.14325096181053354,0.06324791351688723,0.13957513895625656,0.1309903766221356,0.07320813520071537,0.09902216851779777,0.03333142334042815,0.029018964632274033,0.030200920936960477,0.0
2019-01-14,0.250153663418275,0.14408829824963504,0.06748202376404115,0.13980284337141724,0.14162873319158253,0.07382773623905944,0.09265795092458581,0.03020910259701812,0.02715631713257811,0.03299333111180753,0.0
2019-02-13,0.24306024460656886,0.14155166185357415,0.06887713374201306,0.14854112193478836,0.15094660349305628,0.075629919915008,0.09201039148850473,0.019284178479269876,0.030465084997464944,0.029633659489751878,0.0
2019-03-15,0.2437590346106114,0.13962182987289287,0.07007631191286552,0.14399790853156072,0.15306461644605893,0.07641622966566773,0.08569356192419525,0.02440459174173207,0.03146653283360094,0.03149938246081444,0.0
2019-04-15,0.24421349436718026,0.13588486853907822,0.07239865904020448,0.1414898770000581,0.15450783324347028,0.0781631356598029,0.08229270099139117,0.025768593279175654,0.0329078426070915,0.03237299527254753,0.0
2019-05-15,0.2418402124462237,0.13821469587415355,0.07378820930197955,0.14670884726005545,0.15915587882270044,0.07557622050971013,0.07709053143347432,0.022475075446088552,0.033348369697112065,0.031801959208502255,0.0
2019-06-14,0.2421877483997494,0.13613518447546846,0.07443111889235847,0.14625168008695577,0.1618488164380521,0.07587887546485896,0.0810720135928494,0.01413516787329499,0.03447789154090744,0.03358150323550502,0.0
2019-07-16,0.21304922673687962,0.1373820525662988,0.06500729799469034,0.14197996882984407,0.12574109376484063,0.07595671228076542,0.08315073751310748,0.020807496882455572,0.03942715933632481,0.023544167401341916,0.07395408669345119
2019-08-14,0.21222623107057684,0.13795949300363103,0.06059483158642269,0.14071619011518915,0.12220940457145368,0.07633532533334451,0.08181280077635908,0.021637165378499388,0.03910025140508865,0.022770543434038018,0.08463776332539683
2019-09-13,0.2122133808490711,0.13705981308311685,0.06119583825114801,0.1400391970165731,0.11815859792951658,0.07852354126745004,0.07690230155402768,0.02599611764601971,0.03829941250388274,0.02298507236702574,0.08862672753216855
2019-10-14,0.21145091049197398,0.1363586834447843,0.05703872208568132,0.13868022973725838,0.12088312592187381,0.08005621945605856,0.07490465540528563,0.029262444892241703,0.04030862880355052,0.02020224989059267,0.09085412987069902
2019-11-12,0.2136179228276359,0.13592481272002174,0.05779921778993467,0.13516423526836183,0.11816026818548879,0.08722408936641335,0.07182709379801355,0.029894527175609066,0.034921719135971266,0.024129228976325835,0.09133688475622406
2019-12-12,0.21145255645946057,0.136227958535857,0.05155849740763616,0.14356118439393697,0.10901850939675212,0.09031963059541923,0.08004565204074948,0.026969446253517642,0.03211037734316873,0.02328423731369884,0.09545195025980312
2020-01-14,0.21578174512262246,0.13813746753023803,0.04597649621207827,0.1408245536433485,0.09978218190574183,0.08933540614737713,0.08910656904516666,0.02816453461021551,0.034562419757321085,0.02024873065983071,0.09807989536605972
2020-02-13,0.2189606951655445,0.13510797616888975,0.04458126130068447,0.13405247142159432,0.09996516227066896,0.08602225012668635,0.09135867788195465,0.027883703329131704,0.03827863080051439,0.020783626261684927,0.10300554527264608
2020-03-16,0.1923561489237273,0.06963903343385754,0.05174102283178197,0.14917682715315567,0.11874909559037455,0.12749558576850198,0.11914229848573459,0.034520996733296554,0.013549473412548406,0.0,0.12362951766702149
2020-04-15,0.1810979306972103,0.07881511986392276,0.04306200529423527,0.14772867862655398,0.12872315043952723,0.12258110734348439,0.11696164279269583,0.028265285186640142,0.02085436293703523,0.0017375167217872993,0.13017320009690747
2020-05-14,0.19033633838223618,0.07867902003065443,0.03982743211034906,0.16207711144664838,0.13147146380334254,0.1129697305882767,0.11105351710593526,0.022306387181364677,0.017331202320208697,0.0058661705512973615,0.12808162647968674
2020-06-15,0.20006817478029548,0.07170319763745855,0.039275142672857644,0.1639835495001931,0.1287103760197771,0.11073553729627823,0.10461552278491207,0.02801621791654158,0.01522747161063486,0.008105572859638697,0.12955923692141277
2020-07-15,0.20388004611823674,0.07050237048323003,0.03839237066325718,0.1615085769334285,0.13363393562285175,0.10543867687065021,0.09851589201224857,0.024519183219306705,0.01746324239305086,0.013801455700324632,0.13234424998341493
2020-08-13,0.2147717353452007,0.06631233856852799,0.03752057146267221,0.15986172600610105,0.1321715639076015,0.10175846057982307,0.09363287462301013,0.026465871016521324,0.01605720772590991,0.01827637225494029,0.13317127850969168
2020-09-14,0.22733873681911115,0.06030814160941118,0.035792504097987385,0.15444050837450604,0.12569050588427388,0.10193215750556138,0.09852546363254458,0.03190318853586461,0.01114647707004408,0.021005407143024752,0.13191690932767103
2020-10-13,0.23441650941056622,0.060184369585292295,0.034639263032540335,0.15032861160488142,0.12822382697950108,0.1018220945293611,0.09716114608883177,0.02979978451297763,0.011096759398147341,0.02165367628900145,0.13067395856889935
2020-11-11,0.23687016706519595,0.06404722162145275,0.03265422264670437,0.15140715064089358,0.1334759159441962,0.09952233978511525,0.091849749308388,0.028957949002646394,0.0110799302811074,0.02171645499537103,0.12841889870892906
2020-12-11,0.23741461459765548,0.06523771482840289,0.03249799710393474,0.15027916594010174,0.13172447307828217,0.09770879862224521,0.09101763057933915,0.0277877258060155,0.013821033886303468,0.02108789884573068,0.13142294671198898
2021-01-13,0.24007327511987833,0.06680489795996683,0.032033686131695036,0.1494510719125126,0.13112971186730937,0.09674967947664466,0.08933195004303929,0.025907091005774673,0.01370983971308166,0.02438168585890463,0.130427110911193
2021-02-12,0.24164217165332197,0.06708604215625127,0.030639432666926873,0.15038171889266794,0.13538866344708442,0.09326691697997548,0.09151070929099228,0.025372921782735692,0.0137229293516037,0.022927749635143838,0.12806074414329666
2021-03-16,0.2622842116447403,0.09620926739694868,0.024523448322690124,0.1460969904923638,0.12663747632028144,0.08632276762445486,0.07099110595339608,0.016941648223812333,0.009320288655292117,0.04095948193776289,0.11971331342825733
2021-04-15,0.28137482033861766,0.10118326453039798,0.02288801944305144,0.13777436882987085,0.1222102180845684,0.0811231051453198,0.06792081821449356,0.026164493940037753,0.020178897803066295,0.02804650014088008,0.11113549352969625
2021-05-14,0.28413702791054607,0.10435201556001537,0.023432069304972415,0.13189789674631053,0.12314692009120852,0.08162273831093486,0.06080998251129237,0.030894841405090037,0.021383456138700855,0.026678920204262706,0.11164413181666635
2021-06-15,0.28426098345795575,0.10307060881291887,0.024064973310228027,0.12828603409506756,0.12211720258172065,0.07685822739963627,0.06431556852257364,0.032431674551645764,0.02083111949884387,0.030426775173108864,0.11333683259630072
2021-07-15,0.2846207185906526,0.10293911775384519,0.02520462652828778,0.12900179071502965,0.12234590069439423,0.079124393256475,0.06730606258978644,0.029434976965209966,0.019031779939214122,0.029063519503899772,0.11192711346320533
2021-08-13,0.28494436370373105,0.10070720380466533,0.026131449733788815,0.12719230174703,0.12349609504790626,0.08268685230819464,0.06944577158236323,0.028340633943953777,0.01960707511162412,0.026843230389316654,0.11060502262742611
2021-09-14,0.28457351903420186,0.10219470942838806,0.026817891434209117,0.129378486664349,0.1243705283885241,0.08072980698404769,0.07104373716939735,0.024101673391812368,0.023099968267697994,0.025629045535985318,0.108060633701387
2021-10-13,0.2851893792957713,0.1027450748560101,0.027101835259787502,0.12992195512714907,0.12103372847310831,0.0798130012563035,0.07175005960372176,0.024813954863839024,0.02503083014271048,0.02524464646128166,0.10735553466031725
2021-11-11,0.2907368330812078,0.10428806299657362,0.028931926927602325,0.12318227018757191,0.11531960191598264,0.074019659104578,0.07829784909779185,0.023503851500191485,0.02927904111454314,0.027517291772935767,0.10492361230102143
2021-12-13,0.29207223992113074,0.10293897408402883,0.03082682060300298,0.12475877619704659,0.11929788257413475,0.06962628538612549,0.08008535531107695,0.02235403210053987,0.028976544343763903,0.028108211881335485,0.10095487759781445
2022-01-12,0.2933245541908507,0.09967687762612,0.031791397823235666,0.13018111329202875,0.12033053379214449,0.06548502375867153,0.08185759750890491,0.022944408894392993,0.029403475600857754,0.027146534030683196,0.09785848348211014
2022-02-11,0.29152193485456546,0.10567087401440496,0.031352190668840776,0.13412854333908197,0.12058594199851569,0.06262090547620165,0.07553835227322733,0.022869603282076417,0.02714678307893669,0.0263814304375221,0.10218344057662686
2022-03-15,0.29372793293874105,0.0998846094134915,0.03206070170303463,0.135485763534429,0.1217709029534363,0.05829317332328983,0.07937194833331088,0.024493168195930407,0.027970875388036106,0.026672023933313416,0.10026890028298685
2022-04-13,0.2966090271489685,0.09978387241501642,0.0342573116095673,0.13981858029849226,0.12116745631695824,0.05570894105033208,0.07110942137920744,0.02613543909571985,0.03259667389732363,0.021014341780440166,0.1017989350079742
2022-05-13,0.3010535066167938,0.10066899845852488,0.03554469902652094,0.13973527670793595,0.11943964247437709,0.05293779650278943,0.06642750293674135,0.03071704808647407,0.034347837057852354,0.024093182474071148,0.09503450965791904
2022-06-14,0.30561010071696226,0.10222608705126689,0.03585022141438502,0.1395998131139796,0.11364195730583715,0.06295947625290733,0.06792498864472137,0.02344212694872854,0.03102293301925349,0.023713537317215275,0.09400875821474318
2022-07-15,0.3086623530410924,0.10085155602485431,0.03773281971843425,0.1379382572113788,0.11080601168535069,0.062204802411098305,0.07315775373630648,0.026371133340094794,0.03136732083799449,0.020595739940825752,0.09031225205256962
2022-08-15,0.3092588015536054,0.10335593368731347,0.038128695017243225,0.14100455648223856,0.10986693252513519,0.05619305248864011,0.07664203737728231,0.024655079045110818,0.03290159351425475,0.0215422509996111,0.08645106730956496
2022-09-14,0.3092844466805094,0.10310500191339929,0.038905266852673835,0.14261991000691515,0.11092621346614641,0.05547376254659118,0.07914848433358349,0.022971420339199432,0.03410653898335558,0.01860079290199583,0.08485816197563029
2022-10-13,0.30791694658573315,0.1019578075232038,0.03950135277480748,0.14220934717787373,0.11143769362625937,0.05686860310725663,0.08044209637630607,0.023156700132822096,0.03323029424872816,0.019174323402238725,0.08410483504477076
2022-11-11,0.29999713161192487,0.10278941556885206,0.03999258110538096,0.15031635355667428,0.11640505627190535,0.054261326097294234,0.08979931592126306,0.0201260484206438,0.032429311168284874,0.014515500623267381,0.07936795965450918
2022-12-13,0.29797050592202845,0.10564929961256672,0.04011041081935322,0.14877032113976557,0.11564327867761798,0.0569291822869545,0.08972549263146513,0.019233023253165695,0.029761094932381126,0.017478214275924425,0.07872917644877726
2023-01-13,0.2939216199777801,0.11074599182599025,0.040914576584982446,0.14614047805033636,0.11506377711425744,0.05960710338000491,0.09120593555106239,0.01810707418231617,0.02883564085467042,0.016404699577224593,0.07905310290137492
2023-02-14,0.2933495026060923,0.11200268293029182,0.042703298983336975,0.14719105772342087,0.11481488113631089,0.0637999532694521,0.0855437529683978,0.021222168981137643,0.0288581666110153,0.016272884138783212,0.07424165065176104
2023-03-16,0.2907329949706864,0.11308172317062179,0.04421477981300244,0.14484852147467814,0.11404630553379709,0.06690306917735789,0.08273565222475936,0.02088041059268506,0.03166317222658309,0.015895479285666637,0.07499789153016206
2023-04-17,0.2864727687538872,0.11469523273453909,0.045491946807446615,0.14476899424620732,0.11206437282733575,0.06783948251768013,0.08170046873370486,0.019271086149199566,0.032725445653608735,0.01822694676599646,0.0767432548103941
2023-05-16,0.28507253926242065,0.11184993255161949,0.04475542896662456,0.14569990349443754,0.11017955405559961,0.06914288617050565,0.0848926180920956,0.02147810447959168,0.03358530005273617,0.01663750030387642,0.07670623257049272
2023-06-15,0.2881087745390832,0.11221902215775419,0.045315681174266105,0.14869829338235305,0.10898208053463436,0.06330029796983895,0.08597282327791815,0.019905321892294842,0.035327161297354415,0.016007447325879814,0.07616309644862292
2023-07-18,0.2880683737854216,0.11348685599383472,0.04637157463331857,0.15010524574479428,0.11003884542945061,0.06494500081722573,0.07531605093404495,0.020697567540670512,0.03922290123511953,0.013990859011120918,0.0777567248749985
2023-08-16,0.2838167299623655,0.11479869164508956,0.04688525418789764,0.14285477542462557,0.11131091630771554,0.07303675867200182,0.07504351698300764,0.020287424110507768,0.03483331971386402,0.015866322922426748,0.08126629007049813
